10-29-2025 14:43:20 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@1497,1%@1497,36%@1497,1%@1497,8%@729,21%@729,11%@729,3%@729,26%@729,0%@729,4%@729,0%@729] GR3D_FREQ 16% cpu@42.75C soc2@38.875C soc0@39.312C tj@42.75C soc1@39.937C VDD_GPU_SOC 3971mW/3895mW VDD_CPU_CV 793mW/781mW VIN_SYS_5V0 4815mW/4726mW
10-29-2025 14:43:21 RAM 3731/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [23%@729,13%@1497,13%@1497,29%@1497,11%@729,10%@729,10%@729,16%@729,7%@729,3%@729,8%@729,2%@729] GR3D_FREQ 45% cpu@42.968C soc2@38.843C soc0@39.218C tj@42.968C soc1@39.968C VDD_GPU_SOC 3969mW/3895mW VDD_CPU_CV 793mW/781mW VIN_SYS_5V0 4815mW/4727mW
10-29-2025 14:43:22 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@729,19%@729,24%@729,16%@729,17%@729,10%@729,5%@729,6%@729,2%@729,5%@729,15%@729,23%@729] GR3D_FREQ 49% cpu@42.812C soc2@38.875C soc0@39.156C tj@42.687C soc1@40.093C VDD_GPU_SOC 3971mW/3896mW VDD_CPU_CV 793mW/781mW VIN_SYS_5V0 4815mW/4727mW
10-29-2025 14:43:23 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,21%@729,18%@729,0%@729,11%@729,12%@729,34%@729,1%@729,5%@729,1%@729,6%@729,3%@729] GR3D_FREQ 0% cpu@42.625C soc2@38.843C soc0@39.187C tj@42.625C soc1@39.937C VDD_GPU_SOC 3971mW/3896mW VDD_CPU_CV 793mW/781mW VIN_SYS_5V0 4815mW/4728mW
10-29-2025 14:43:24 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,21%@729,19%@729,2%@1497,12%@729,12%@729,34%@729,1%@729,6%@729,0%@729,1%@729,1%@729] GR3D_FREQ 2% cpu@42.656C soc2@38.843C soc0@39.156C tj@42.656C soc1@39.968C VDD_GPU_SOC 3969mW/3897mW VDD_CPU_CV 793mW/781mW VIN_SYS_5V0 4715mW/4728mW
10-29-2025 14:43:25 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,21%@729,19%@1497,3%@1497,5%@729,12%@729,16%@729,20%@729,4%@729,3%@729,13%@729,1%@729] GR3D_FREQ 0% cpu@42.75C soc2@38.812C soc0@39.187C tj@42.75C soc1@40.125C VDD_GPU_SOC 3971mW/3897mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4728mW
10-29-2025 14:43:26 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,25%@1497,21%@1497,19%@1497,9%@729,11%@729,12%@729,33%@729,4%@883,12%@883,22%@883,3%@883] GR3D_FREQ 0% cpu@42.937C soc2@38.875C soc0@39.218C tj@42.718C soc1@40C VDD_GPU_SOC 3969mW/3897mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4728mW
10-29-2025 14:43:27 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [13%@729,23%@1497,16%@1497,0%@1497,2%@729,1%@729,8%@729,26%@729,6%@729,8%@729,2%@729,19%@729] GR3D_FREQ 0% cpu@42.718C soc2@38.937C soc0@39.25C tj@42.718C soc1@40C VDD_GPU_SOC 3971mW/3898mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4728mW
10-29-2025 14:43:28 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,21%@1497,16%@1497,0%@1497,0%@729,1%@729,12%@729,25%@729,7%@729,10%@729,5%@729,21%@729] GR3D_FREQ 0% cpu@42.968C soc2@38.812C soc0@39.187C tj@42.968C soc1@40C VDD_GPU_SOC 3969mW/3898mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4729mW
10-29-2025 14:43:29 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,21%@729,19%@729,2%@729,0%@729,1%@729,0%@729,35%@729,6%@729,5%@729,3%@729,21%@729] GR3D_FREQ 0% cpu@42.75C soc2@38.875C soc0@39.218C tj@42.75C soc1@40.062C VDD_GPU_SOC 3971mW/3899mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4729mW
10-29-2025 14:43:30 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [19%@1497,10%@1497,24%@1497,15%@1497,1%@729,1%@729,2%@729,34%@729,7%@729,6%@729,12%@729,15%@729] GR3D_FREQ 49% cpu@42.812C soc2@38.843C soc0@39.218C tj@42.812C soc1@40C VDD_GPU_SOC 3971mW/3899mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4730mW
10-29-2025 14:43:31 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,1%@729,26%@1497,9%@1497,3%@729,2%@729,1%@729,33%@729,8%@729,2%@729,20%@729,8%@729] GR3D_FREQ 47% cpu@42.812C soc2@38.968C soc0@39.156C tj@42.812C soc1@40C VDD_GPU_SOC 3971mW/3899mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4730mW
10-29-2025 14:43:32 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [27%@729,1%@729,21%@729,2%@1497,0%@729,2%@729,0%@729,33%@729,7%@729,4%@729,5%@729,18%@729] GR3D_FREQ 15% cpu@42.656C soc2@38.875C soc0@39.218C tj@42.656C soc1@40.187C VDD_GPU_SOC 3971mW/3900mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4730mW
10-29-2025 14:43:33 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [24%@729,3%@729,20%@729,1%@729,2%@729,0%@729,4%@729,32%@729,9%@729,2%@729,14%@729,13%@729] GR3D_FREQ 31% cpu@42.75C soc2@38.906C soc0@39.281C tj@42.75C soc1@39.968C VDD_GPU_SOC 3971mW/3900mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4730mW
10-29-2025 14:43:34 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [21%@729,3%@729,27%@729,0%@729,5%@729,4%@729,0%@729,2%@729,32%@729,16%@729,13%@729,0%@729] GR3D_FREQ 0% cpu@42.812C soc2@38.843C soc0@39.312C tj@42.812C soc1@39.968C VDD_GPU_SOC 3971mW/3901mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4730mW
10-29-2025 14:43:35 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [13%@729,4%@729,17%@729,30%@729,6%@729,3%@729,21%@729,5%@729,11%@729,26%@729,12%@729,1%@729] GR3D_FREQ 0% cpu@42.687C soc2@38.781C soc0@39.218C tj@42.687C soc1@39.968C VDD_GPU_SOC 3971mW/3901mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4730mW
10-29-2025 14:43:36 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [19%@729,4%@729,2%@729,30%@729,4%@729,2%@729,34%@729,2%@729,3%@729,18%@729,18%@729,3%@729] GR3D_FREQ 0% cpu@42.812C soc2@38.843C soc0@39.218C tj@42.812C soc1@40.093C VDD_GPU_SOC 3971mW/3901mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4730mW
10-29-2025 14:43:37 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [21%@1497,8%@1497,8%@1497,17%@1497,3%@729,1%@729,33%@729,3%@729,3%@729,19%@729,8%@729,1%@729] GR3D_FREQ 0% cpu@42.843C soc2@38.906C soc0@39.25C tj@42.843C soc1@39.937C VDD_GPU_SOC 3971mW/3902mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4730mW
10-29-2025 14:43:38 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,15%@729,21%@729,6%@729,12%@729,9%@729,25%@729,1%@729,3%@729,18%@729,1%@729,2%@729] GR3D_FREQ 0% cpu@42.718C soc2@38.968C soc0@39.312C tj@42.718C soc1@40.125C VDD_GPU_SOC 3971mW/3902mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4730mW
10-29-2025 14:43:39 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [19%@729,8%@729,8%@729,18%@729,10%@729,34%@729,1%@729,2%@729,4%@729,22%@729,18%@729,3%@729] GR3D_FREQ 41% cpu@42.843C soc2@38.843C soc0@39.218C tj@42.843C soc1@39.937C VDD_GPU_SOC 3971mW/3902mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4730mW
10-29-2025 14:43:40 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [17%@729,15%@729,16%@729,0%@729,11%@729,32%@729,1%@729,2%@729,3%@729,18%@729,5%@729,2%@729] GR3D_FREQ 24% cpu@42.625C soc2@38.906C soc0@39.25C tj@42.625C soc1@40.187C VDD_GPU_SOC 3971mW/3903mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4815mW/4731mW
10-29-2025 14:43:41 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [21%@729,14%@729,14%@729,1%@1497,9%@729,33%@729,3%@729,2%@729,2%@729,18%@729,3%@729,3%@729] GR3D_FREQ 43% cpu@42.75C soc2@38.906C soc0@39.281C tj@42.75C soc1@40.031C VDD_GPU_SOC 3969mW/3903mW VDD_CPU_CV 793mW/782mW VIN_SYS_5V0 4715mW/4731mW
10-29-2025 14:43:42 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,15%@729,23%@729,1%@729,9%@729,33%@729,1%@729,3%@729,3%@729,21%@729,7%@729,2%@729] GR3D_FREQ 49% cpu@42.812C soc2@38.968C soc0@39.375C tj@42.812C soc1@39.968C VDD_GPU_SOC 3969mW/3904mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4731mW
10-29-2025 14:43:43 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [21%@729,29%@729,17%@729,5%@729,10%@729,10%@729,23%@729,7%@729,3%@729,14%@729,16%@729,10%@729] GR3D_FREQ 1% cpu@42.875C soc2@38.906C soc0@39.187C tj@42.875C soc1@40.062C VDD_GPU_SOC 3969mW/3904mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4731mW
10-29-2025 14:43:44 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [44%@729,2%@729,21%@729,19%@729,8%@729,5%@729,3%@729,2%@729,0%@729,0%@729,1%@729,18%@729] GR3D_FREQ 7% cpu@42.687C soc2@38.812C soc0@39.218C tj@42.687C soc1@40.093C VDD_GPU_SOC 3969mW/3904mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4731mW
10-29-2025 14:43:45 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [19%@729,21%@729,1%@729,19%@729,10%@729,23%@729,4%@729,1%@729,0%@729,11%@729,2%@729,14%@729] GR3D_FREQ 0% cpu@42.718C soc2@38.937C soc0@39.375C tj@42.718C soc1@39.937C VDD_GPU_SOC 3971mW/3905mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4731mW
10-29-2025 14:43:46 RAM 3732/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,24%@729,0%@729,18%@729,9%@729,34%@729,4%@729,1%@729,1%@729,19%@729,4%@729,7%@729] GR3D_FREQ 0% cpu@42.906C soc2@38.906C soc0@39.25C tj@42.906C soc1@40.031C VDD_GPU_SOC 3969mW/3905mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4731mW
10-29-2025 14:43:47 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,6%@729,16%@729,19%@729,9%@729,14%@729,23%@729,1%@729,3%@729,7%@729,1%@729,14%@729] GR3D_FREQ 0% cpu@42.593C soc2@38.843C soc0@39.187C tj@42.593C soc1@40.218C VDD_GPU_SOC 3971mW/3905mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4731mW
10-29-2025 14:43:48 RAM 3733/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@1497,2%@1497,20%@1497,18%@1497,7%@729,6%@729,10%@729,31%@729,18%@1267,13%@1267,4%@1267,14%@1267] GR3D_FREQ 0% cpu@42.843C soc2@38.875C soc0@39.343C tj@42.843C soc1@39.968C VDD_GPU_SOC 3971mW/3906mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4731mW
10-29-2025 14:43:49 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,17%@729,5%@729,19%@1497,8%@729,32%@729,1%@729,6%@729,3%@729,17%@729,0%@729,3%@729] GR3D_FREQ 0% cpu@42.812C soc2@38.968C soc0@39.156C tj@42.812C soc1@40.093C VDD_GPU_SOC 3971mW/3906mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4732mW
10-29-2025 14:43:50 RAM 3734/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,23%@729,0%@729,19%@729,2%@729,35%@729,3%@729,1%@729,8%@729,19%@729,0%@729,5%@729] GR3D_FREQ 49% cpu@43.031C soc2@38.875C soc0@39.25C tj@43.031C soc1@40.062C VDD_GPU_SOC 3971mW/3906mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4732mW
10-29-2025 14:43:51 RAM 3736/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [20%@729,25%@729,4%@729,10%@729,1%@729,13%@729,2%@729,20%@729,7%@729,18%@729,5%@729,5%@729] GR3D_FREQ 47% cpu@42.718C soc2@38.843C soc0@39.25C tj@42.718C soc1@39.968C VDD_GPU_SOC 3971mW/3907mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4733mW
10-29-2025 14:43:52 RAM 3737/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,23%@729,4%@729,5%@729,4%@729,17%@729,5%@729,20%@729,22%@729,19%@729,2%@729,2%@729] GR3D_FREQ 6% cpu@42.812C soc2@38.875C soc0@39.312C tj@42.812C soc1@39.906C VDD_GPU_SOC 3971mW/3907mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4733mW
10-29-2025 14:43:53 RAM 3737/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,4%@729,24%@729,18%@729,3%@729,34%@729,1%@729,0%@729,4%@729,23%@729,3%@729,5%@729] GR3D_FREQ 28% cpu@42.906C soc2@38.937C soc0@39.25C tj@42.906C soc1@40.062C VDD_GPU_SOC 3971mW/3907mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4733mW
10-29-2025 14:43:54 RAM 3736/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,1%@729,23%@729,18%@729,1%@729,34%@729,1%@729,1%@729,0%@729,7%@729,4%@729,18%@729] GR3D_FREQ 0% cpu@42.687C soc2@38.843C soc0@39.156C tj@42.687C soc1@40.093C VDD_GPU_SOC 3971mW/3908mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4733mW
10-29-2025 14:43:55 RAM 3736/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,3%@729,24%@729,19%@729,0%@729,33%@729,2%@729,0%@729,1%@729,8%@729,0%@729,17%@729] GR3D_FREQ 0% cpu@42.968C soc2@38.875C soc0@39.312C tj@42.75C soc1@40C VDD_GPU_SOC 3971mW/3908mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4715mW/4733mW
10-29-2025 14:43:56 RAM 3737/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@729,5%@729,22%@729,20%@729,3%@729,33%@729,1%@729,0%@729,20%@729,18%@729,8%@729,9%@729] GR3D_FREQ 0% cpu@42.75C soc2@38.875C soc0@39.375C tj@42.75C soc1@40.062C VDD_GPU_SOC 3971mW/3908mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4733mW
10-29-2025 14:43:57 RAM 3738/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,2%@729,23%@729,19%@729,0%@729,34%@729,5%@729,1%@729,3%@729,19%@729,11%@729,4%@729] GR3D_FREQ 0% cpu@42.843C soc2@38.875C soc0@39.187C tj@42.843C soc1@40C VDD_GPU_SOC 3971mW/3908mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4733mW
10-29-2025 14:43:58 RAM 3737/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [9%@729,0%@729,23%@729,19%@729,2%@729,32%@729,3%@729,2%@729,7%@729,3%@729,19%@729,3%@729] GR3D_FREQ 0% cpu@43C soc2@38.906C soc0@39.25C tj@43C soc1@40.187C VDD_GPU_SOC 3971mW/3909mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4734mW
10-29-2025 14:43:59 RAM 3737/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,1%@729,21%@729,19%@729,4%@729,35%@729,4%@729,1%@729,5%@729,15%@729,8%@729,2%@729] GR3D_FREQ 0% cpu@42.687C soc2@38.937C soc0@39.281C tj@42.687C soc1@39.937C VDD_GPU_SOC 3969mW/3909mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4734mW
10-29-2025 14:44:00 RAM 3736/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,4%@729,21%@729,19%@729,3%@729,34%@729,1%@729,5%@729,0%@729,18%@729,5%@729,0%@729] GR3D_FREQ 23% cpu@42.812C soc2@39C soc0@39.312C tj@42.812C soc1@40.062C VDD_GPU_SOC 3971mW/3909mW VDD_CPU_CV 793mW/783mW VIN_SYS_5V0 4815mW/4735mW
10-29-2025 14:44:01 RAM 3738/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [26%@729,20%@729,5%@729,8%@1497,8%@729,31%@729,7%@729,4%@729,3%@729,3%@729,18%@729,18%@729] GR3D_FREQ 43% cpu@42.843C soc2@38.875C soc0@39.218C tj@42.843C soc1@39.968C VDD_GPU_SOC 3969mW/3910mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4735mW
10-29-2025 14:44:02 RAM 3738/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [26%@729,13%@729,14%@729,3%@729,12%@729,32%@729,13%@729,18%@729,1%@729,0%@729,11%@729,1%@729] GR3D_FREQ 49% cpu@43.062C soc2@38.906C soc0@39.312C tj@43.062C soc1@40.156C VDD_GPU_SOC 3969mW/3910mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4735mW
10-29-2025 14:44:03 RAM 3740/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@729,4%@729,24%@729,1%@729,7%@729,32%@729,4%@729,20%@729,1%@729,1%@729,6%@729,2%@729] GR3D_FREQ 0% cpu@42.718C soc2@38.906C soc0@39.343C tj@42.718C soc1@40.031C VDD_GPU_SOC 3971mW/3910mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4715mW/4735mW
10-29-2025 14:44:04 RAM 3740/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [16%@729,3%@729,24%@729,12%@729,6%@729,33%@729,2%@729,20%@729,0%@729,0%@729,0%@729,0%@729] GR3D_FREQ 1% cpu@42.687C soc2@39C soc0@39.343C tj@42.687C soc1@39.968C VDD_GPU_SOC 3971mW/3910mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4715mW/4735mW
10-29-2025 14:44:05 RAM 3741/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [12%@729,4%@729,21%@729,18%@1497,18%@729,6%@729,3%@729,7%@729,28%@729,3%@729,6%@729,11%@729] GR3D_FREQ 0% cpu@42.875C soc2@38.812C soc0@39.218C tj@42.875C soc1@40.156C VDD_GPU_SOC 3969mW/3911mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4736mW
10-29-2025 14:44:06 RAM 3741/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [11%@729,6%@729,18%@729,19%@729,14%@729,0%@729,2%@729,12%@729,34%@729,3%@729,6%@729,9%@729] GR3D_FREQ 0% cpu@42.687C soc2@38.812C soc0@39.25C tj@42.687C soc1@40.187C VDD_GPU_SOC 3971mW/3911mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4736mW
10-29-2025 14:44:07 RAM 3741/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [14%@1497,18%@1497,8%@1497,16%@1497,6%@1113,1%@1113,1%@1113,21%@1113,22%@729,15%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@42.812C soc2@38.968C soc0@39.375C tj@42.812C soc1@39.968C VDD_GPU_SOC 3969mW/3911mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4736mW
10-29-2025 14:44:08 RAM 3742/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [18%@729,2%@729,2%@1497,31%@1497,6%@729,0%@729,2%@729,18%@729,34%@729,3%@729,4%@729,2%@729] GR3D_FREQ 0% cpu@42.843C soc2@39.062C soc0@39.25C tj@42.843C soc1@40.062C VDD_GPU_SOC 3971mW/3912mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4715mW/4736mW
10-29-2025 14:44:09 RAM 3743/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [22%@729,3%@729,2%@729,29%@729,10%@729,6%@729,7%@729,19%@729,25%@883,1%@883,5%@883,19%@883] GR3D_FREQ 2% cpu@42.812C soc2@38.968C soc0@39.25C tj@42.812C soc1@40.187C VDD_GPU_SOC 3971mW/3912mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4737mW
10-29-2025 14:44:10 RAM 3743/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [25%@1497,1%@1497,0%@1497,21%@1497,33%@729,6%@729,10%@729,13%@729,2%@729,1%@729,3%@729,0%@729] GR3D_FREQ 0% cpu@42.812C soc2@38.875C soc0@39.281C tj@42.812C soc1@40C VDD_GPU_SOC 3971mW/3912mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4737mW
10-29-2025 14:44:11 RAM 3744/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [26%@729,2%@729,40%@729,14%@729,13%@729,9%@729,3%@729,17%@729,1%@729,5%@729,0%@729,4%@729] GR3D_FREQ 48% cpu@42.781C soc2@38.937C soc0@39.343C tj@42.781C soc1@40.031C VDD_GPU_SOC 3971mW/3912mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4737mW
10-29-2025 14:44:12 RAM 3744/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [21%@1497,5%@1497,51%@1497,11%@1497,11%@1497,7%@1497,1%@1497,18%@1497,4%@960,0%@960,1%@960,2%@960] GR3D_FREQ 40% cpu@42.875C soc2@39.125C soc0@39.156C tj@43.031C soc1@40.031C VDD_GPU_SOC 3969mW/3913mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4738mW
10-29-2025 14:44:13 RAM 3744/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [18%@1497,17%@1497,27%@1497,22%@1497,18%@729,3%@729,3%@729,4%@729,5%@729,7%@729,1%@729,1%@729] GR3D_FREQ 20% cpu@42.843C soc2@38.875C soc0@39.218C tj@42.843C soc1@40.062C VDD_GPU_SOC 3969mW/3913mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4715mW/4738mW
10-29-2025 14:44:14 RAM 3744/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [13%@729,9%@729,29%@729,23%@729,23%@729,6%@729,5%@729,5%@729,14%@729,19%@729,5%@729,8%@729] GR3D_FREQ 0% cpu@42.687C soc2@38.843C soc0@39.375C tj@42.687C soc1@40.031C VDD_GPU_SOC 3969mW/3913mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4738mW
10-29-2025 14:44:15 RAM 3744/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,4%@729,54%@729,2%@729,11%@729,12%@729,4%@729,0%@729,2%@729,19%@729,1%@729,0%@729] GR3D_FREQ 0% cpu@42.625C soc2@38.937C soc0@39.375C tj@42.625C soc1@40.031C VDD_GPU_SOC 3969mW/3913mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4715mW/4738mW
10-29-2025 14:44:16 RAM 3746/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [10%@729,5%@729,55%@729,0%@729,2%@729,3%@729,18%@729,4%@729,6%@729,19%@729,1%@729,6%@729] GR3D_FREQ 0% cpu@42.875C soc2@38.875C soc0@39.25C tj@42.875C soc1@40.125C VDD_GPU_SOC 3969mW/3914mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4738mW
10-29-2025 14:44:17 RAM 3746/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [15%@1497,3%@1497,52%@1497,2%@1497,14%@729,2%@729,11%@729,4%@729,15%@729,5%@729,1%@729,6%@729] GR3D_FREQ 0% cpu@43.125C soc2@38.906C soc0@39.218C tj@43.125C soc1@40.187C VDD_GPU_SOC 3969mW/3914mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4738mW
10-29-2025 14:44:18 RAM 3746/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [8%@729,7%@729,52%@729,2%@1497,10%@729,11%@729,10%@729,2%@729,3%@729,21%@729,12%@729,3%@729] GR3D_FREQ 0% cpu@42.75C soc2@38.875C soc0@39.375C tj@42.75C soc1@40.093C VDD_GPU_SOC 3969mW/3914mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4739mW
10-29-2025 14:44:19 RAM 3746/62841MB (lfb 4x4MB) SWAP 0/31420MB (cached 0MB) CPU [7%@729,3%@729,55%@729,0%@729,17%@729,9%@729,0%@729,1%@729,13%@729,7%@729,1%@729,5%@729] GR3D_FREQ 0% cpu@42.843C soc2@38.937C soc0@39.218C tj@42.843C soc1@40C VDD_GPU_SOC 3969mW/3914mW VDD_CPU_CV 793mW/784mW VIN_SYS_5V0 4815mW/4739mW
