Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 14:28:31,3333,0,0,3175,396,4414,42.406,42.406,39.062,39.718,38.656,14,729,2,729,0,729,14,729,3,729,18,729,5,729,14,729,14,729,1,729,11,729,13,729
10-29-2025 14:28:32,3333,0,0,3175,396,4414,42.468,42.468,39.156,39.843,38.718,7,729,3,729,2,729,0,729,0,729,18,729,0,729,0,729,13,729,0,729,0,729,21,729
10-29-2025 14:28:33,3333,0,0,3175,396,4414,42.593,42.593,39.0,39.875,38.656,8,729,0,729,1,729,2,729,2,729,17,729,7,729,1,729,12,729,0,729,0,729,20,729
10-29-2025 14:28:34,3333,0,0,3176,396,4414,42.406,42.406,39.031,39.906,38.718,8,729,0,729,5,729,11,729,1,729,18,729,5,729,1,729,13,729,0,729,0,729,21,729
10-29-2025 14:28:35,3332,0,0,3175,793,4414,42.5,42.5,39.031,39.843,38.687,23,729,5,729,3,729,2,729,6,729,22,729,8,729,3,729,13,729,0,729,2,729,20,729
10-29-2025 14:28:36,3332,0,0,3175,396,4414,42.531,42.531,39.187,39.843,38.718,7,729,2,729,0,729,0,729,0,729,18,729,5,729,1,729,14,729,0,729,0,729,21,729
10-29-2025 14:28:37,3332,0,0,3175,396,4414,42.375,42.375,39.062,39.937,38.656,8,729,2,729,1,729,0,729,0,729,7,729,16,729,1,729,19,729,0,729,0,729,23,729
10-29-2025 14:28:38,3332,0,0,3176,396,4414,42.625,42.5,39.0,39.937,38.625,9,729,3,729,0,729,1,729,13,729,0,729,18,729,0,729,7,729,0,729,0,729,21,729
10-29-2025 14:28:39,3332,0,0,3175,793,4514,42.5,42.5,39.093,39.906,38.656,9,1190,12,1190,3,1190,3,1190,18,1497,4,1497,20,1497,1,1497,0,1113,1,1113,1,1113,20,1113
10-29-2025 14:28:40,3334,0,0,3175,396,4414,42.468,42.468,39.093,39.843,38.812,10,729,7,729,0,729,0,729,3,729,33,729,5,729,0,729,1,729,2,729,1,729,21,729
10-29-2025 14:28:41,3334,0,0,3175,396,4414,42.562,42.562,39.031,39.937,38.656,7,729,1,729,0,729,0,729,4,729,38,729,0,729,0,729,0,729,0,729,0,729,20,729
10-29-2025 14:28:42,3335,0,0,3175,396,4414,42.406,42.406,39.031,39.906,38.687,12,729,0,729,0,729,0,729,0,729,36,729,0,729,0,729,0,729,1,729,0,729,21,729
10-29-2025 14:28:43,3335,0,0,3175,396,4414,42.406,42.406,39.062,39.812,38.75,13,960,3,960,1,960,0,960,3,729,24,729,12,729,0,729,0,729,0,729,0,729,21,729
10-29-2025 14:28:44,3336,0,0,3175,396,4414,42.5,42.5,39.156,39.843,38.75,11,729,4,729,12,729,5,729,0,729,7,729,31,729,1,729,0,729,1,729,1,729,20,729
10-29-2025 14:28:45,3331,0,0,3175,396,4414,42.625,42.625,39.062,39.812,38.687,15,729,1,729,2,729,4,729,6,729,37,729,2,729,0,729,0,729,0,729,0,729,21,729
10-29-2025 14:28:46,3331,0,0,3176,396,4414,42.437,42.437,39.0,39.937,38.718,9,729,0,729,1,729,0,729,2,729,36,729,0,729,0,729,0,729,0,729,0,729,22,729
10-29-2025 14:28:47,3331,0,0,3176,396,4414,42.531,42.531,39.093,39.812,38.656,13,729,0,729,0,729,0,729,0,729,37,729,1,729,0,729,0,729,0,729,0,729,21,729
10-29-2025 14:28:48,3333,0,0,3175,793,4514,42.437,42.593,39.25,39.812,38.75,15,729,3,729,9,729,10,729,5,729,34,729,4,729,1,729,1,729,0,729,0,729,20,729
10-29-2025 14:28:49,3333,0,0,3175,396,4414,42.406,42.406,39.031,39.937,38.656,7,729,1,729,1,729,0,729,0,729,36,729,0,729,0,729,0,729,0,729,1,729,21,729
10-29-2025 14:28:50,3332,0,0,3175,396,4414,42.656,42.656,39.062,40.0,38.656,11,729,1,729,4,729,6,729,0,729,36,729,0,729,2,729,0,729,2,729,1,729,20,729
10-29-2025 14:28:51,3332,0,0,3175,396,4414,42.375,42.375,39.093,39.781,38.687,12,729,0,729,0,729,0,729,0,729,37,729,3,729,0,729,0,729,0,729,0,729,21,729
10-29-2025 14:28:52,3333,0,0,3175,793,4514,42.531,42.531,39.25,39.75,38.687,7,729,16,729,2,729,3,729,1,729,35,729,6,729,0,729,0,729,1,729,0,729,19,729
10-29-2025 14:28:53,3332,0,0,3175,396,4414,42.531,42.531,38.968,39.906,38.656,13,729,3,729,0,729,1,729,0,729,35,729,1,729,1,729,0,729,0,729,0,729,20,729
10-29-2025 14:28:54,3332,0,0,3175,396,4414,42.375,42.375,39.062,39.968,38.656,13,729,0,729,1,729,1,729,0,729,35,729,0,729,1,729,1,729,0,729,0,729,21,729
10-29-2025 14:28:55,3331,0,0,3175,396,4414,42.406,42.406,39.062,39.812,38.687,14,729,1,729,0,729,0,729,0,729,32,729,1,729,4,729,0,729,0,729,1,729,20,729
10-29-2025 14:28:56,3331,0,0,3175,396,4414,42.5,42.5,39.281,39.843,38.718,11,729,0,729,1,729,0,729,0,729,32,729,2,729,20,729,0,729,0,729,0,729,20,729
10-29-2025 14:28:57,3333,0,0,3175,396,4414,42.656,42.656,39.031,39.875,38.656,26,729,3,729,1,729,2,729,1,729,32,729,3,729,3,729,1,729,0,729,4,729,19,729
10-29-2025 14:28:58,3333,0,0,3175,396,4414,42.375,42.375,39.031,40.031,38.656,9,729,1,729,0,729,0,729,0,729,33,729,0,729,3,729,0,729,0,729,0,729,21,729
10-29-2025 14:28:59,3333,0,0,3175,396,4414,42.437,42.437,39.062,39.812,38.687,14,729,2,729,2,729,0,729,0,729,35,729,1,729,4,729,0,729,0,729,0,729,21,729
10-29-2025 14:29:00,3335,0,0,3175,396,4414,42.562,42.562,39.031,39.812,38.75,14,729,1,729,1,729,0,729,1,729,25,729,12,729,6,729,0,729,0,729,0,729,20,729
10-29-2025 14:29:01,3336,0,0,3175,396,4414,42.5,42.5,39.031,39.875,38.656,10,729,0,729,2,729,1,729,11,729,6,729,32,729,9,729,0,729,1,729,0,729,19,729
10-29-2025 14:29:02,3336,0,0,3176,396,4414,42.718,42.718,39.0,39.781,38.656,10,729,0,729,0,729,0,729,0,729,4,729,32,729,4,729,1,729,0,729,1,729,20,729
10-29-2025 14:29:03,3336,0,0,3175,396,4414,42.5,42.5,39.156,39.781,38.718,13,960,1,960,1,960,1,960,0,729,13,729,11,729,19,729,1,729,0,729,1,729,20,729
10-29-2025 14:29:04,3336,0,0,3175,396,4414,42.406,42.406,39.062,39.812,38.718,7,729,0,729,0,729,0,729,0,729,1,729,18,729,18,729,0,729,1,729,0,729,19,729
10-29-2025 14:29:05,3336,0,0,3175,793,4514,42.625,42.625,39.062,39.906,38.656,13,729,3,729,1,729,2,729,11,729,10,729,21,729,27,729,0,729,1,729,0,729,20,729
10-29-2025 14:29:06,3336,0,0,3175,396,4414,42.343,42.343,39.062,39.781,38.656,7,729,0,729,0,729,0,729,0,729,1,729,0,729,36,729,0,729,0,729,0,729,20,729
10-29-2025 14:29:07,3336,0,0,3175,396,4414,42.375,42.375,39.093,39.718,38.656,10,729,2,729,0,729,1,729,5,729,0,729,0,729,37,729,0,729,0,729,0,729,20,729
10-29-2025 14:29:08,3345,0,0,3175,793,4514,42.656,42.656,39.062,39.843,38.75,26,729,1,729,1,729,1,729,5,729,0,729,9,729,31,729,2,1497,0,1497,6,1497,19,1497
10-29-2025 14:29:09,3356,0,0,3572,1190,4715,42.812,42.812,39.093,39.906,38.687,8,729,1,729,1,729,0,729,3,1497,0,1497,0,1497,36,1497,0,1497,0,1497,100,1497,11,1497
10-29-2025 14:29:10,3373,0,0,3572,1190,4715,42.593,42.593,39.062,40.0,38.718,12,729,1,729,3,729,5,729,6,729,17,729,7,729,33,729,0,1497,1,1497,99,1497,11,1497
10-29-2025 14:29:11,3390,0,0,3572,1190,4715,42.687,42.687,39.093,39.75,38.687,13,1497,0,1497,2,1497,19,1497,9,729,12,729,10,729,27,729,0,729,0,729,57,729,15,729
10-29-2025 14:29:12,3389,0,0,3572,1190,4614,42.625,42.625,39.156,39.812,38.75,42,1497,7,1497,9,1497,11,1497,13,729,31,729,12,729,1,729,0,729,0,729,7,729,20,729
10-29-2025 14:29:13,3391,0,0,3572,1190,4614,42.843,42.843,39.062,39.812,38.875,73,1497,1,1497,7,1497,1,1497,3,729,34,729,4,729,8,729,0,729,2,729,8,729,29,729
10-29-2025 14:29:14,3389,0,0,3572,1190,4715,42.968,42.968,39.093,39.843,38.812,39,1497,21,1497,3,1497,7,1497,11,729,20,729,26,729,17,729,17,729,0,729,4,729,19,729
10-29-2025 14:29:15,3390,0,0,3572,1190,4715,42.75,42.75,39.0,39.875,38.718,53,1420,7,1420,12,1420,13,1420,19,729,3,729,14,729,11,729,8,729,6,729,23,729,5,729
10-29-2025 14:29:16,3393,0,0,3572,1190,4614,42.781,42.781,39.156,39.812,38.812,38,1497,10,1497,5,1497,19,1497,21,729,1,729,9,729,29,729,0,729,0,729,23,729,5,729
10-29-2025 14:29:17,3394,0,0,3572,1190,4614,42.75,42.75,39.218,39.937,38.75,13,1497,6,1497,0,1497,5,1497,3,729,7,729,11,729,31,729,42,729,13,729,11,729,19,729
10-29-2025 14:29:18,3393,0,0,3572,1587,4715,42.812,42.812,39.093,39.906,38.843,26,729,5,729,20,729,2,729,6,729,17,729,6,729,36,729,28,1497,5,1497,21,1497,14,1497
10-29-2025 14:29:19,3393,0,0,3572,1190,4614,42.875,42.875,39.062,39.906,38.75,9,729,12,729,6,729,1,729,15,729,0,729,18,729,29,729,39,1497,0,1497,18,1497,12,1497
10-29-2025 14:29:20,3393,0,0,3572,1190,4715,42.562,42.562,39.156,39.906,38.75,30,729,14,729,3,729,13,729,19,729,5,729,18,729,20,729,32,1497,4,1497,21,1497,0,1497
10-29-2025 14:29:21,3387,0,0,3572,1190,4614,42.812,42.812,39.093,39.875,38.781,24,729,7,729,8,729,1,729,1,729,13,729,6,729,32,729,51,729,9,729,6,729,0,729
10-29-2025 14:29:22,3392,0,0,3572,1190,4715,42.906,42.906,39.218,39.875,38.75,32,1497,20,1497,6,1497,7,1497,13,1497,8,1497,27,1497,28,1497,20,1420,4,1420,3,1420,2,1420
10-29-2025 14:29:23,3393,0,0,3572,1190,4715,42.75,42.75,39.093,39.875,38.75,14,729,15,729,5,729,18,729,22,729,5,729,17,729,24,729,30,1497,15,1497,11,1497,7,1497
10-29-2025 14:29:24,3391,0,0,3572,1190,4715,42.937,42.937,39.125,40.031,38.687,13,729,7,729,2,729,14,729,2,729,0,729,0,729,34,729,44,1497,16,1497,25,1497,2,1497
10-29-2025 14:29:25,3391,0,0,3572,1190,4715,42.625,42.625,39.156,39.812,38.718,21,729,9,729,10,729,5,729,5,729,1,729,0,729,32,729,48,1497,6,1497,18,1497,12,1497
10-29-2025 14:29:26,3391,0,0,3572,1190,4614,42.906,42.906,39.25,39.781,38.812,13,1497,1,1497,3,1497,11,1497,9,883,0,883,0,883,32,883,45,729,1,729,23,729,22,729
10-29-2025 14:29:27,3392,0,0,3572,1190,4614,42.875,42.875,39.156,39.906,38.937,52,1497,4,1497,19,1497,7,1497,7,729,19,729,22,729,13,729,3,729,15,729,9,729,8,729
10-29-2025 14:29:28,3392,0,0,3572,1190,4614,42.781,42.781,39.0,39.875,38.875,29,1497,38,1497,15,1497,0,1497,5,729,22,729,19,729,1,729,0,729,17,729,12,729,11,729
10-29-2025 14:29:29,3392,0,0,3572,1190,4614,43.0,43.0,39.093,40.0,38.906,69,1497,11,1497,12,1497,5,1497,0,729,13,729,23,729,4,729,0,729,20,729,0,729,0,729
10-29-2025 14:29:30,3392,0,0,3572,1190,4715,42.718,42.718,39.187,39.906,38.875,60,1497,19,1497,13,1497,1,1497,11,729,15,729,20,729,7,729,9,729,16,729,2,729,0,729
10-29-2025 14:29:31,3345,0,0,3175,793,4514,42.5,42.5,39.218,39.812,38.812,12,729,1,729,7,729,4,729,5,729,17,729,22,729,16,729,19,729,1,729,2,729,0,729
10-29-2025 14:29:32,3345,0,0,3175,396,4414,42.656,42.656,39.062,39.937,38.687,7,729,7,729,0,729,0,729,0,729,0,729,0,729,33,729,20,729,0,729,0,729,1,729
10-29-2025 14:29:33,3345,0,0,3175,396,4414,42.468,42.468,39.125,40.0,38.656,7,729,0,729,2,729,0,729,5,729,11,729,2,729,21,729,20,729,3,729,1,729,0,729
10-29-2025 14:29:34,3343,0,0,3175,396,4414,42.5,42.5,39.093,39.843,38.687,7,729,0,729,0,729,1,729,5,729,0,729,0,729,32,729,20,729,0,729,0,729,0,729
10-29-2025 14:29:35,3344,0,0,3175,793,4514,42.687,42.687,39.187,39.875,38.75,12,729,6,729,0,729,0,729,3,729,15,729,2,729,32,729,19,729,0,729,0,729,0,729
10-29-2025 14:29:36,3343,0,0,3175,396,4414,42.843,42.843,39.125,39.906,38.718,11,729,1,729,0,729,0,729,5,729,9,729,4,729,28,729,20,729,0,729,1,729,0,729
10-29-2025 14:29:37,3343,0,0,3175,396,4414,42.718,42.5,39.062,40.062,38.75,7,729,0,729,0,729,0,729,6,729,3,729,0,729,33,729,20,729,0,729,0,729,0,729
10-29-2025 14:29:38,3343,0,0,3175,396,4414,42.5,42.5,39.156,39.875,38.781,8,729,1,729,0,729,0,729,13,729,1,729,1,729,31,729,20,729,0,729,1,729,1,729
10-29-2025 14:29:39,3343,0,0,3175,396,4414,42.406,42.406,39.218,39.875,38.781,6,729,0,729,1,729,0,729,13,729,2,729,12,729,32,729,20,729,1,729,0,729,0,729
10-29-2025 14:29:40,3341,0,0,3175,396,4514,42.593,42.593,39.031,39.875,38.718,13,729,1,729,0,729,2,729,14,729,21,729,6,729,27,729,12,729,7,729,3,729,2,729
10-29-2025 14:29:41,3341,0,0,3175,396,4414,42.781,42.781,39.125,40.0,38.656,13,729,0,729,0,729,0,729,10,729,1,729,0,729,18,729,0,729,20,729,0,729,0,729
10-29-2025 14:29:42,3341,0,0,3175,396,4414,42.468,42.468,39.125,39.906,38.781,9,729,0,729,0,729,0,729,9,1497,23,1497,2,1497,6,1497,1,1113,20,1113,0,1113,0,1113
10-29-2025 14:29:43,3342,0,0,3175,396,4414,42.593,42.593,39.125,39.843,38.656,7,729,8,729,0,729,0,729,2,729,36,729,6,729,0,729,19,729,2,729,0,729,1,729
10-29-2025 14:29:44,3342,0,0,3175,396,4514,42.656,42.656,39.062,39.906,38.656,10,729,2,729,0,729,0,729,12,729,11,729,15,729,21,729,1,729,21,729,4,729,2,729
10-29-2025 14:29:45,3341,0,0,3175,396,4414,42.437,42.437,39.125,40.031,38.75,8,729,2,729,2,729,0,729,16,729,4,729,9,729,19,729,0,729,20,729,0,729,1,729
10-29-2025 14:29:46,3341,0,0,3175,396,4414,42.5,42.5,39.093,39.812,38.718,10,729,1,729,1,729,0,729,15,729,0,729,5,729,19,729,0,729,20,729,0,729,0,729
10-29-2025 14:29:47,3341,0,0,3175,396,4414,42.562,42.625,39.218,39.906,38.718,8,1420,0,1420,0,1420,0,1420,18,1190,0,1190,1,1190,18,1190,4,1497,20,1497,1,1497,0,1497
10-29-2025 14:29:48,3343,0,0,3175,793,4514,42.625,42.625,39.031,39.875,38.781,7,1344,1,1344,0,1344,2,1344,17,1497,11,1497,9,1497,19,1497,0,1497,21,1497,2,1497,1,1497
10-29-2025 14:29:49,3343,0,0,3176,396,4414,42.656,42.656,39.031,39.875,38.656,12,729,1,729,1,729,0,729,0,729,1,729,20,729,20,729,0,729,20,729,2,729,0,729
10-29-2025 14:29:50,3343,0,0,3175,396,4414,42.468,42.468,39.062,39.812,38.687,9,729,1,729,0,729,0,729,17,729,6,729,6,729,19,729,0,729,20,729,1,729,0,729
10-29-2025 14:29:51,3343,0,0,3175,396,4414,42.406,42.406,39.218,39.906,38.75,6,729,0,729,0,729,0,729,18,729,20,729,4,729,1,729,0,729,20,729,0,729,0,729
10-29-2025 14:29:52,3342,0,0,3175,396,4414,42.656,42.656,39.062,39.937,38.656,9,806,8,806,1,806,0,806,17,729,18,729,3,729,0,729,0,883,22,883,1,883,0,883
10-29-2025 14:29:53,3345,0,0,3175,396,4414,42.468,42.468,39.031,39.937,38.687,8,729,2,729,0,729,0,729,3,729,15,729,22,729,17,729,21,729,0,729,4,729,2,729
10-29-2025 14:29:54,3344,0,0,3175,396,4414,42.5,42.5,39.093,39.843,38.718,7,729,0,729,1,729,0,729,18,729,16,729,7,729,3,729,20,729,1,729,1,729,0,729
10-29-2025 14:29:55,3343,0,0,3175,396,4414,42.562,42.562,39.156,39.843,38.718,8,729,2,729,1,729,0,729,18,729,19,729,2,729,0,729,20,729,0,729,6,729,0,729
10-29-2025 14:29:56,3342,0,0,3175,396,4414,42.625,42.625,39.062,39.875,38.687,8,729,1,729,0,729,0,729,18,729,19,729,5,729,0,729,5,729,15,729,3,729,0,729
10-29-2025 14:29:57,3342,0,0,3176,793,4514,42.437,42.437,39.093,40.0,38.687,10,729,2,729,0,729,5,729,10,729,18,729,12,729,7,729,1,729,21,729,14,729,2,729
10-29-2025 14:29:58,3342,0,0,3176,396,4414,42.468,42.468,39.031,39.781,38.75,9,729,0,729,0,729,0,729,1,729,18,729,18,729,0,729,0,729,20,729,0,729,0,729
10-29-2025 14:29:59,3342,0,0,3176,396,4414,42.5,42.593,39.156,39.875,38.718,9,729,2,729,0,729,0,729,2,729,17,729,19,729,6,729,0,729,20,729,0,729,1,729
10-29-2025 14:30:00,3341,0,0,3176,396,4414,42.468,42.468,39.031,39.968,38.656,8,729,2,729,1,729,0,729,0,729,19,729,18,729,5,729,6,729,16,729,2,729,6,729
10-29-2025 14:30:01,3340,0,0,3176,793,4514,42.812,42.812,39.093,40.062,38.75,8,729,3,729,0,729,1,729,3,729,18,729,19,729,2,729,19,729,4,729,1,729,12,729
10-29-2025 14:30:02,3340,0,0,3176,396,4414,42.5,42.5,39.062,39.812,38.812,11,729,2,729,1,729,0,729,1,729,17,729,19,729,5,729,0,729,20,729,3,729,2,729
10-29-2025 14:30:03,3340,0,0,3175,396,4414,42.468,42.468,39.218,39.875,38.687,8,729,1,729,0,729,0,729,0,729,19,729,18,729,5,729,0,729,20,729,1,729,1,729
10-29-2025 14:30:04,3340,0,0,3176,396,4414,42.531,42.531,39.093,39.843,38.656,6,729,1,729,0,729,0,729,0,729,19,729,18,729,0,729,0,729,21,729,0,729,1,729
10-29-2025 14:30:05,3340,0,0,3175,396,4514,42.437,42.437,39.062,40.031,38.656,8,729,1,729,2,729,1,729,3,729,11,729,17,729,14,729,1,729,20,729,1,729,7,729
10-29-2025 14:30:06,3341,0,0,3175,396,4414,42.5,42.5,39.187,39.812,38.656,8,729,6,729,14,729,0,729,1,729,17,729,9,729,7,729,3,729,19,729,1,729,12,729
10-29-2025 14:30:07,3340,0,0,3175,396,4414,42.625,42.625,39.093,39.875,38.656,9,729,1,729,17,729,0,729,3,729,18,729,0,729,1,729,1,729,20,729,2,729,0,729
10-29-2025 14:30:08,3340,0,0,3175,396,4414,42.75,42.75,39.031,39.906,38.687,6,729,0,729,18,729,0,729,2,729,12,729,0,729,9,729,0,729,19,729,0,729,0,729
10-29-2025 14:30:09,3339,0,0,3175,396,4414,42.343,42.343,39.031,40.031,38.687,7,729,1,729,20,729,1,729,18,729,0,729,0,729,0,729,0,729,21,729,0,729,1,729
10-29-2025 14:30:10,3340,0,0,3176,793,4514,42.406,42.531,39.093,39.812,38.718,10,729,12,729,3,729,16,729,2,729,0,729,3,729,18,729,2,729,19,729,4,729,18,729
10-29-2025 14:30:11,3340,0,0,3176,396,4414,42.375,42.375,39.0,39.812,38.687,14,729,30,729,1,729,1,729,0,729,0,729,0,729,5,729,0,729,20,729,0,729,1,729
10-29-2025 14:30:12,3340,0,0,3176,396,4414,42.5,42.5,39.062,39.906,38.562,21,729,15,729,1,729,11,729,0,729,0,729,0,729,0,729,2,729,20,729,1,729,3,729
10-29-2025 14:30:13,3339,0,0,3176,396,4414,42.75,42.75,39.093,39.968,38.656,17,729,9,729,0,729,18,729,0,729,0,729,0,729,5,729,0,729,21,729,0,729,0,729
10-29-2025 14:30:14,3340,0,0,3176,793,4514,42.437,42.437,39.093,39.812,38.718,21,729,15,729,2,729,13,729,0,729,0,729,0,729,5,729,3,729,22,729,2,729,16,729
10-29-2025 14:30:15,3339,0,0,3175,396,4514,42.5,42.5,39.031,39.843,38.687,19,729,10,729,1,729,18,729,0,729,0,729,1,729,2,729,6,729,17,729,6,729,0,729
10-29-2025 14:30:16,3340,0,0,3175,396,4414,42.593,42.593,39.031,39.937,38.687,22,729,5,729,1,729,19,729,1,729,0,729,1,729,5,729,8,729,12,729,3,729,1,729
10-29-2025 14:30:17,3341,0,0,3175,396,4414,42.468,42.468,39.0,39.937,38.656,23,729,11,729,5,729,18,729,0,729,0,729,1,729,5,729,16,729,7,729,2,729,0,729
10-29-2025 14:30:18,3341,0,0,3175,396,4414,42.406,42.406,39.062,39.812,38.718,10,729,1,729,19,729,18,729,0,729,0,729,0,729,0,729,0,729,21,729,1,729,0,729
10-29-2025 14:30:19,3340,0,0,3175,396,4414,42.562,42.562,38.968,39.843,38.781,22,729,13,729,13,729,4,729,1,729,0,729,1,729,6,729,0,729,23,729,7,729,4,729
10-29-2025 14:30:20,3340,0,0,3175,396,4514,42.718,42.718,39.062,39.968,38.718,22,729,12,729,7,729,12,729,0,729,0,729,0,729,4,729,1,729,20,729,3,729,4,729
10-29-2025 14:30:21,3340,0,0,3175,396,4414,42.468,42.468,39.093,39.812,38.656,22,729,15,729,1,729,17,729,0,729,0,729,0,729,2,729,1,729,19,729,4,729,0,729
10-29-2025 14:30:22,3340,0,0,3175,396,4414,42.468,42.468,39.156,39.812,38.687,12,729,10,729,11,729,18,729,2,729,1,729,2,729,6,729,5,729,21,729,1,729,1,729
10-29-2025 14:30:23,3339,0,0,3175,396,4514,42.687,42.687,39.062,39.843,38.718,23,729,14,729,18,729,15,729,0,729,0,729,1,729,5,729,5,729,21,729,2,729,0,729
10-29-2025 14:30:24,3339,0,0,3175,396,4414,42.375,42.375,39.0,39.906,38.718,10,729,25,729,24,729,15,729,0,729,0,729,0,729,0,729,0,729,22,729,0,729,0,729
10-29-2025 14:30:25,3340,0,0,3175,396,4514,42.406,42.406,39.093,39.781,38.687,17,729,12,729,16,729,18,729,0,729,1,729,0,729,6,729,0,729,21,729,2,729,0,729
10-29-2025 14:30:26,3341,0,0,3175,396,4414,42.625,42.625,39.156,39.812,38.75,9,729,17,729,19,729,1,729,0,729,1,729,0,729,4,729,0,729,21,729,1,729,0,729
10-29-2025 14:30:27,3340,0,0,3175,793,4514,42.375,42.375,39.0,39.906,38.75,20,729,8,729,37,729,4,729,0,729,0,729,2,729,2,729,8,729,18,729,2,729,2,729
10-29-2025 14:30:28,3340,0,0,3175,396,4414,42.375,42.375,39.031,39.812,38.656,14,729,0,729,38,729,16,729,0,729,0,729,0,729,4,729,0,729,0,729,1,729,0,729
10-29-2025 14:30:29,3340,0,0,3175,396,4414,42.5,42.5,39.125,39.812,38.781,18,729,10,729,30,729,10,729,0,883,0,883,1,883,1,883,0,729,0,729,0,729,0,729
10-29-2025 14:30:30,3338,0,0,3175,396,4414,42.75,42.75,39.062,39.812,38.75,7,729,4,729,40,729,6,729,6,729,0,729,1,729,4,729,6,729,6,729,0,729,1,729
10-29-2025 14:30:31,3338,0,0,3175,396,4414,42.531,42.375,39.031,39.906,38.718,13,729,1,729,16,729,18,729,19,729,0,729,0,729,4,729,0,729,1,729,2,729,0,729
10-29-2025 14:30:32,3339,0,0,3176,396,4414,42.375,42.375,39.031,39.781,38.687,13,729,6,729,20,729,18,729,21,729,0,729,1,729,1,729,1,729,2,729,15,729,5,729
10-29-2025 14:30:33,3338,0,0,3175,396,4414,42.375,42.375,39.125,39.781,38.687,7,729,13,729,3,729,24,729,19,729,1,729,0,729,5,729,0,729,1,729,0,729,0,729
10-29-2025 14:30:35,3338,0,0,3175,396,4414,42.531,42.531,39.031,39.812,38.656,8,729,0,729,0,729,25,729,20,729,0,729,1,729,5,729,16,1036,7,1036,0,1036,1,1036
10-29-2025 14:30:36,3340,0,0,3175,793,4514,42.593,42.593,39.062,39.968,38.687,8,729,0,729,1,729,23,729,19,729,0,729,2,729,0,729,19,729,33,729,1,729,2,729
10-29-2025 14:30:37,3340,0,0,3176,396,4414,42.5,42.5,39.062,39.812,38.656,7,729,3,729,1,729,22,729,18,729,0,729,1,729,5,729,25,729,9,729,4,729,2,729
10-29-2025 14:30:38,3329,0,0,3175,396,4414,42.437,42.437,38.968,39.812,38.75,11,729,2,729,1,729,20,729,18,729,1,729,1,729,5,729,17,729,1,729,8,729,0,729
