sync_event_id,ts_zed,ts_left,ts_right,sys_diff_zed_left(s),sys_diff_zed_right(s),sys_diff_left_right(s),sys_diff_max(s)
1761717223693233739,6895.197632,6895.052624,6895.030627,0.145008,0.167005,0.021997,0.167005
1761717223760186612,6895.264366,6895.116608,6895.09085,0.147758,0.173516,0.025758,0.173516
1761717223827081579,6895.330975,6895.176766,6895.154618,0.154209,0.176357,0.022148,0.176357
1761717223893981312,6895.397712,6895.240579,6895.218783,0.157133,0.178929,0.021795,0.178929
1761717223960351602,6895.464323,6895.304588,6895.282762,0.159735,0.18156,0.021826,0.18156
1761717224027281075,6895.530935,6895.368546,6895.34675,0.162388,0.184185,0.021797,0.184185
1761717224093476228,6895.597671,6895.432524,6895.470716,0.165146,0.126954,-0.038192,0.165146
1761717224160216308,6895.664271,6895.492518,6895.534718,0.171753,0.129552,-0.0422,0.171753
1761717224227005305,6895.730879,6895.556504,6895.598681,0.174375,0.132198,-0.042177,0.174375
1761717224293519134,6895.797614,6895.620491,6895.662693,0.177123,0.134921,-0.042202,0.177123
1761717224360165605,6895.864231,6895.684488,6895.726672,0.179744,0.137559,-0.042185,0.179744
1761717224426588319,6895.930846,6895.748448,6895.786682,0.182398,0.144164,-0.038234,0.182398
1761717224493241188,6895.997588,6895.812567,6895.850467,0.185021,0.14712,-0.037901,0.185021
1761717224559956506,6896.064191,6895.936838,6895.914448,0.127354,0.149743,0.022389,0.149743
1761717224624901297,6896.130901,6896.000403,6895.978611,0.130498,0.152289,0.021791,0.152289
1761717224695971527,6896.197528,6896.064376,6896.042439,0.133152,0.155089,0.021937,0.155089
1761717224762688924,6896.264353,6896.128601,6896.106401,0.135752,0.157952,0.0222,0.157952
1761717224829746370,6896.331072,6896.188861,6896.166413,0.142211,0.164659,0.022449,0.164659
1761717224895805554,6896.397683,6896.252553,6896.230392,0.14513,0.167291,0.022161,0.167291
1761717224962353520,6896.464302,6896.316534,6896.294562,0.147768,0.16974,0.021972,0.16974
1761717225029545389,6896.531029,6896.380535,6896.358351,0.150494,0.172679,0.022185,0.172679
1761717225095624397,6896.597641,6896.444524,6896.422509,0.153117,0.175133,0.022016,0.175133
1761717225160347339,6896.664306,6896.508503,6896.486503,0.155803,0.177803,0.022,0.177803
1761717225226783256,6896.731001,6896.576475,6896.54651,0.154526,0.18449,0.029964,0.18449
1761717225294068829,6896.797611,6896.632492,6896.610468,0.165118,0.187142,0.022024,0.187142
1761717225361054601,6896.864193,6896.696465,6896.738429,0.167729,0.125764,-0.041965,0.167729
1761717225426702862,6896.930732,6896.760434,6896.80223,0.170298,0.128502,-0.041796,0.170298
1761717225493826233,6896.997339,6896.82423,6896.862404,0.173108,0.134935,-0.038173,0.173108
1761717225560490768,6897.0644,6896.8882,6896.92621,0.1762,0.13819,-0.03801,0.1762
1761717225626792508,6897.130689,6896.94818,6896.990198,0.182508,0.14049,-0.042018,0.182508
1761717225693679583,6897.197487,6897.012385,6897.054188,0.185102,0.143299,-0.041803,0.185102
1761717225760148452,6897.26404,6897.140137,6897.11835,0.123903,0.14569,0.021787,0.14569
1761717225826803197,6897.330628,6897.204152,6897.182158,0.126476,0.14847,0.021994,0.14847
1761717225893336947,6897.397237,6897.264102,6897.242139,0.133135,0.155098,0.021963,0.155098
1761717225960134794,6897.463981,6897.32809,6897.306122,0.135891,0.157859,0.021968,0.157859
1761717226027034588,6897.530584,6897.392071,6897.37025,0.138514,0.160335,0.021821,0.160335
1761717226093372628,6897.597196,6897.456066,6897.434124,0.14113,0.163071,0.021942,0.163071
1761717226160124651,6897.663933,6897.52007,6897.498256,0.143864,0.165678,0.021814,0.165678
1761717226226693869,6897.730548,6897.584045,6897.558267,0.146504,0.172282,0.025778,0.172282
1761717226293145067,6897.797152,6897.644036,6897.622232,0.153116,0.17492,0.021805,0.17492
1761717226359508636,6897.863889,6897.707999,6897.686223,0.15589,0.177666,0.021776,0.177666
1761717226426376857,6897.930497,6897.771984,6897.750012,0.158513,0.180484,0.021971,0.180484
1761717226492981106,6897.997259,6897.835986,6897.814198,0.161272,0.183061,0.021788,0.183061
1761717226559708111,6898.063849,6897.900028,6897.938159,0.16382,0.12569,-0.03813,0.16382
1761717226626501757,6898.130643,6897.959941,6898.002148,0.170702,0.128495,-0.042207,0.170702
1761717226693072894,6898.197374,6898.02402,6898.066121,0.173353,0.131252,-0.042101,0.173353
1761717226759724365,6898.263987,6898.08792,6898.13011,0.176067,0.133877,-0.04219,0.176067
1761717226826436237,6898.330409,6898.151897,6898.194094,0.178512,0.136315,-0.042197,0.178512
1761717226893266898,6898.397361,6898.215948,6898.258087,0.181413,0.139274,-0.042139,0.181413
1761717226959848817,6898.463953,6898.279863,6898.31807,0.18409,0.145884,-0.038206,0.18409
1761717227027009851,6898.530558,6898.403833,6898.381881,0.126725,0.148677,0.021952,0.148677
1761717227093102336,6898.597302,6898.467817,6898.446049,0.129485,0.151253,0.021768,0.151253
1761717227160109808,6898.663906,6898.531793,6898.509852,0.132113,0.154053,0.02194,0.154053
1761717227226630130,6898.730653,6898.595787,6898.574023,0.134866,0.15663,0.021764,0.15663
1761717227293164560,6898.797272,6898.659769,6898.634067,0.137504,0.163206,0.025702,0.163206
1761717227359861737,6898.863867,6898.719765,6898.69779,0.144102,0.166076,0.021974,0.166076
1761717227426326488,6898.930616,6898.783751,6898.761965,0.146865,0.168651,0.021786,0.168651
1761717227492875155,6898.997,6898.847732,6898.825967,0.149267,0.171033,0.021766,0.171033
1761717227559516248,6899.063611,6898.911719,6898.889942,0.151892,0.173668,0.021777,0.173668
1761717227626769103,6899.130557,6898.97571,6898.953748,0.154847,0.176809,0.021962,0.176809
1761717227693003156,6899.196965,6899.035745,6899.013712,0.16122,0.183254,0.022034,0.183254
1761717227759464035,6899.263567,6899.099687,6899.078486,0.16388,0.185081,0.021201,0.185081
1761717227826341138,6899.330498,6899.16366,6899.205679,0.166838,0.12482,-0.042019,0.166838
1761717227893147761,6899.3971,6899.227644,6899.269844,0.169457,0.127257,-0.0422,0.169457
1761717227959608448,6899.463703,6899.291623,6899.329838,0.172079,0.133864,-0.038215,0.172079
1761717228027062683,6899.530442,6899.355618,6899.393838,0.174824,0.136604,-0.038221,0.174824
1761717228092919978,6899.597054,6899.415685,6899.457798,0.181369,0.139256,-0.042113,0.181369
1761717228160037718,6899.663795,6899.47958,6899.521808,0.184216,0.141987,-0.042229,0.184216
1761717228224851000,6899.730418,6899.607559,6899.585784,0.122859,0.144634,0.021776,0.144634
1761717228293077857,6899.797014,6899.671547,6899.649576,0.125467,0.147438,0.021971,0.147438
1761717228359500494,6899.863754,6899.731515,6899.709567,0.132239,0.154187,0.021948,0.154187
1761717228423742676,6899.930321,6899.795527,6899.773565,0.134795,0.156756,0.021961,0.156756
1761717228491545601,6899.996965,6899.859505,6899.837531,0.137461,0.159434,0.021974,0.159434
1761717228556217475,6900.063507,6899.923489,6899.901718,0.140018,0.16179,0.021772,0.16179
1761717228626001092,6900.130329,6899.987476,6899.965502,0.142853,0.164828,0.021974,0.164828
1761717228692686420,6900.196974,6900.051451,6900.029491,0.145524,0.167484,0.02196,0.167484
1761717228759494695,6900.263684,6900.111443,6900.089689,0.152241,0.173995,0.021754,0.173995
1761717228825933455,6900.330289,6900.175449,6900.153469,0.15484,0.17682,0.02198,0.17682
1761717228892897854,6900.397043,6900.239416,6900.217451,0.157628,0.179593,0.021965,0.179593
1761717228958674945,6900.463425,6900.303505,6900.281427,0.159919,0.181998,0.022079,0.181998
1761717229016275638,6900.530028,6900.367449,6900.3457,0.162579,0.184328,0.021749,0.184328
1761717229092717833,6900.596959,6900.4274,6900.469389,0.169559,0.12757,-0.04199,0.169559
1761717229159021029,6900.663368,6900.491585,6900.533535,0.171783,0.129833,-0.041951,0.171783
1761717229225569032,6900.729974,6900.555377,6900.597527,0.174597,0.132447,-0.04215,0.174597
1761717229292612121,6900.796706,6900.619343,6900.661555,0.177363,0.135151,-0.042212,0.177363
1761717229359274018,6900.863321,6900.683321,6900.725542,0.179999,0.137778,-0.042221,0.179999
1761717229425588028,6900.929926,6900.747293,6900.785505,0.182633,0.144421,-0.038212,0.182633
1761717229492471186,6900.996682,6900.871264,6900.849298,0.125418,0.147384,0.021966,0.147384
1761717229559373507,6901.063268,6900.93525,6900.913471,0.128018,0.149797,0.021779,0.149797
1761717229626178155,6901.129875,6900.999259,6900.977274,0.130616,0.152601,0.021984,0.152601
1761717229693297035,6901.196921,6901.063227,6901.041255,0.133693,0.155665,0.021972,0.155665
1761717229759023596,6901.263278,6901.12743,6901.101466,0.135848,0.161811,0.025964,0.161811
1761717229826613759,6901.330179,6901.187605,6901.165425,0.142574,0.164754,0.02218,0.164754
1761717229892346591,6901.396598,6901.251625,6901.22939,0.144973,0.167208,0.022235,0.167208
1761717229958704558,6901.463189,6901.315382,6901.293378,0.147807,0.169811,0.022004,0.169811
1761717230026152466,6901.529936,6901.379369,6901.357493,0.150567,0.172443,0.021876,0.172443
1761717230093020192,6901.59677,6901.443389,6901.421392,0.153381,0.175378,0.021997,0.175378
1761717230159117823,6901.663346,6901.503354,6901.481119,0.159992,0.182227,0.022236,0.182227
1761717230225780092,6901.729889,6901.567392,6901.545347,0.162497,0.184542,0.022045,0.184542
1761717230292390629,6901.796499,6901.631318,6901.67329,0.165181,0.123209,-0.041972,0.165181
1761717230358667290,6901.863297,6901.695306,6901.73728,0.167991,0.126016,-0.041975,0.167991
1761717230425662442,6901.93002,6901.759081,6901.797273,0.170939,0.132747,-0.038192,0.170939
1761717230492210594,6901.996637,6901.823074,6901.861266,0.173562,0.13537,-0.038192,0.173562
1761717230558680843,6902.063276,6901.883045,6901.925242,0.180231,0.138034,-0.042197,0.180231
1761717230625243007,6902.129989,6901.947025,6901.989233,0.182964,0.140756,-0.042209,0.182964
1761717230693110214,6902.196413,6902.075224,6902.05303,0.121189,0.143382,0.022193,0.143382
1761717230758776584,6902.263332,6902.139187,6902.117019,0.124145,0.146314,0.022168,0.146314
1761717230825529360,6902.329944,6902.199192,6902.177008,0.130752,0.152937,0.022185,0.152937
1761717230892171698,6902.396548,6902.263172,6902.240996,0.133375,0.155552,0.022177,0.155552
1761717230958882531,6902.463077,6902.327162,6902.304954,0.135915,0.158123,0.022208,0.158123
1761717231025334337,6902.529705,6902.391144,6902.36915,0.138561,0.160555,0.021994,0.160555
1761717231092323047,6902.596501,6902.45514,6902.433185,0.141361,0.163317,0.021955,0.163317
1761717231158861620,6902.663055,6902.519115,6902.497198,0.14394,0.165858,0.021917,0.165858
1761717231225652775,6902.729658,6902.579111,6902.557108,0.150547,0.17255,0.022004,0.17255
1761717231292009757,6902.796478,6902.643092,6902.621096,0.153386,0.175382,0.021996,0.175382
1761717231358684939,6902.863214,6902.707056,6902.68509,0.156157,0.178123,0.021966,0.178123
1761717231420300803,6902.932102,6902.771047,6902.748873,0.161054,0.183228,0.022174,0.183228
1761717231487757948,6902.996363,6902.835351,6902.81303,0.161011,0.183332,0.022321,0.183332
1761717231554390420,6903.063115,6902.89911,6902.873022,0.164005,0.190093,0.026088,0.190093
1761717231625261566,6903.129756,6902.958994,6903.000831,0.170762,0.128925,-0.041837,0.170762
1761717231691941194,6903.196503,6903.022776,6903.064775,0.173727,0.131727,-0.041999,0.173727
1761717231758438593,6903.262903,6903.086768,6903.128774,0.176136,0.134129,-0.042006,0.176136
1761717231825317695,6903.329716,6903.150757,6903.192759,0.178959,0.136957,-0.042002,0.178959
1761717231891704591,6903.396439,6903.21479,6903.252749,0.181649,0.143689,-0.03796,0.181649
1761717231958263127,6903.462867,6903.274705,6903.316733,0.188163,0.146135,-0.042028,0.188163
1761717232025634678,6903.529473,6903.402686,6903.380722,0.126787,0.14875,0.021964,0.14875
1761717232091645231,6903.596201,6903.466674,6903.444716,0.129527,0.151486,0.021958,0.151486
1761717232158811840,6903.662815,6903.530656,6903.508694,0.132159,0.154121,0.021962,0.154121
1761717232224965048,6903.729634,6903.594641,6903.568953,0.134993,0.160682,0.025688,0.160682
1761717232293312922,6903.796361,6903.65463,6903.632845,0.141731,0.163516,0.021785,0.163516
1761717232359058160,6903.862778,6903.718618,6903.696836,0.14416,0.165942,0.021782,0.165942
1761717232425320432,6903.929705,6903.782597,6903.760848,0.147108,0.168856,0.021748,0.168856
1761717232492392566,6903.996356,6903.846589,6903.824943,0.149766,0.171412,0.021646,0.171412
1761717232558461058,6904.062732,6903.910576,6903.888799,0.152156,0.173933,0.021777,0.173933
1761717232625539303,6904.12966,6903.970567,6903.948781,0.159094,0.18088,0.021786,0.18088
1761717232692750349,6904.196268,6904.034606,6904.012748,0.161662,0.183519,0.021857,0.183519
1761717232758474216,6904.262903,6904.098524,6904.076811,0.164379,0.186092,0.021713,0.186092
1761717232824882662,6904.329603,6904.162511,6904.204716,0.167092,0.124887,-0.042205,0.167092
1761717232891449120,6904.396051,6904.226496,6904.268508,0.169556,0.127544,-0.042012,0.169556
1761717232958220523,6904.462813,6904.290576,6904.328679,0.172236,0.134134,-0.038102,0.172236
1761717233024802161,6904.529544,6904.35047,6904.392673,0.179074,0.136871,-0.042203,0.179074
1761717233091409589,6904.596163,6904.414454,6904.456658,0.181709,0.139506,-0.042203,0.181709
1761717233158180915,6904.662923,6904.47844,6904.520636,0.184483,0.142287,-0.042196,0.184483
1761717233225324413,6904.729504,6904.606399,6904.58462,0.123105,0.144884,0.021779,0.144884
1761717233291823737,6904.79592,6904.670386,6904.644632,0.125534,0.151288,0.025754,0.151288
1761717233357088144,6904.862655,6904.730354,6904.70868,0.132302,0.153975,0.021674,0.153975
1761717233412565919,6904.929251,6904.794354,6904.772409,0.134897,0.156841,0.021945,0.156841
1761717233487047326,6904.995875,6904.858369,6904.836385,0.137506,0.15949,0.021984,0.15949
1761717233558614934,6905.06261,6904.922354,6904.900731,0.140255,0.161879,0.021624,0.161879
1761717233625336064,6905.129219,6904.986315,6904.964566,0.142904,0.164653,0.021749,0.164653
1761717233691447445,6905.19581,6905.046322,6905.024353,0.149488,0.171457,0.021969,0.171457
1761717233758518575,6905.26255,6905.110318,6905.088554,0.152232,0.173996,0.021764,0.173996
1761717233824903237,6905.329153,6905.174289,6905.152516,0.154863,0.176636,0.021773,0.176636
1761717233891450263,6905.395786,6905.23828,6905.216716,0.157506,0.17907,0.021564,0.17907
1761717233958259341,6905.462499,6905.302393,6905.280451,0.160105,0.182048,0.021942,0.182048
1761717234025128421,6905.529121,6905.36625,6905.340457,0.162871,0.188665,0.025794,0.188665
1761717234091595196,6905.595853,6905.426226,6905.468444,0.169627,0.127409,-0.042218,0.169627
1761717234158144000,6905.662452,6905.490223,6905.532407,0.172229,0.130045,-0.042183,0.172229
1761717234224581533,6905.729089,6905.554197,6905.596384,0.174893,0.132705,-0.042188,0.174893
1761717234291063601,6905.795821,6905.618176,6905.660195,0.177645,0.135627,-0.042018,0.177645
1761717234358256162,6905.862433,6905.68218,6905.720375,0.180253,0.142058,-0.038195,0.180253
1761717234424867736,6905.929051,6905.742156,6905.784177,0.186895,0.144873,-0.042022,0.186895
1761717234491059054,6905.995761,6905.870117,6905.848162,0.125644,0.147599,0.021955,0.147599
1761717234557946437,6906.062386,6905.934109,6905.912142,0.128277,0.150244,0.021966,0.150244
1761717234624651333,6906.12899,6905.998107,6905.976146,0.130883,0.152844,0.021961,0.152844
1761717234691116861,6906.195734,6906.062081,6906.040116,0.133653,0.155618,0.021965,0.155618
1761717234758212868,6906.262591,6906.122065,6906.100106,0.140526,0.162485,0.021959,0.162485
1761717234825506015,6906.328952,6906.18605,6906.16416,0.142901,0.164792,0.02189,0.164792
1761717234891470568,6906.395688,6906.250332,6906.228284,0.145355,0.167404,0.022049,0.167404
1761717234957938015,6906.46229,6906.314013,6906.292233,0.148277,0.170057,0.02178,0.170057
1761717235025177270,6906.529034,6906.378008,6906.356085,0.151027,0.172949,0.021922,0.172949
1761717235091134707,6906.595647,6906.438018,6906.416209,0.157629,0.179438,0.021809,0.179438
1761717235157888507,6906.66225,6906.502011,6906.480198,0.16024,0.182052,0.021813,0.182052
1761717235224916838,6906.728989,6906.566009,6906.544307,0.162981,0.184683,0.021702,0.184683
1761717235291347991,6906.795601,6906.629948,6906.671968,0.165653,0.123633,-0.042019,0.165653
1761717235357883793,6906.862202,6906.693932,6906.735947,0.16827,0.126255,-0.042015,0.16827
1761717235424714472,6906.928941,6906.757923,6906.796123,0.171018,0.132819,-0.038199,0.171018
1761717235491354346,6906.99555,6906.817918,6906.860115,0.177632,0.135434,-0.042197,0.177632
1761717235557843151,6907.062161,6906.881912,6906.924094,0.180249,0.138067,-0.042182,0.180249
1761717235624674374,6907.128895,6906.945873,6906.988099,0.183022,0.140796,-0.042225,0.183022
1761717235691055267,6907.195502,6907.073847,6907.052085,0.121655,0.143417,0.021762,0.143417
1761717235758067249,6907.262235,6907.13784,6907.112082,0.124395,0.150153,0.025759,0.150153
1761717235824584399,6907.328846,6907.197821,6907.176068,0.131025,0.152779,0.021753,0.152779
1761717235891656879,6907.395457,6907.261806,6907.240056,0.133651,0.155401,0.02175,0.155401
1761717235957729522,6907.46219,6907.325801,6907.304038,0.136389,0.158153,0.021764,0.158153
1761717236024997046,6907.528818,6907.38978,6907.368191,0.139038,0.160627,0.021589,0.160627
1761717236091217162,6907.595431,6907.453765,6907.43207,0.141666,0.163361,0.021695,0.163361
1761717236158309880,6907.662141,6907.513771,6907.49203,0.14837,0.170112,0.021742,0.170112
1761717236224513616,6907.728777,6907.57817,6907.555983,0.150608,0.172795,0.022187,0.172795
1761717236290950802,6907.795372,6907.641742,6907.619988,0.15363,0.175384,0.021754,0.175384
1761717236357876455,6907.862305,6907.705736,6907.683943,0.156568,0.178361,0.021793,0.178361
1761717236424757381,6907.928929,6907.7697,6907.747915,0.15923,0.181014,0.021784,0.181014
1761717236491707700,6907.995559,6907.833846,6907.807923,0.161712,0.187635,0.025923,0.187635
1761717236558304627,6908.062262,6907.89368,6907.935867,0.168582,0.126395,-0.042187,0.168582
1761717236624495917,6908.128864,6907.957871,6907.999837,0.170993,0.129027,-0.041966,0.170993
1761717236692217614,6908.19559,6908.021887,6908.063829,0.173703,0.131761,-0.041942,0.173703
1761717236757520081,6908.262214,6908.085644,6908.12763,0.176571,0.134584,-0.041987,0.176571
1761717236823977167,6908.328828,6908.149618,6908.187824,0.17921,0.141005,-0.038205,0.17921
1761717236891090585,6908.395592,6908.209634,6908.251799,0.185959,0.143794,-0.042165,0.185959
1761717236957579984,6908.462205,6908.273588,6908.315609,0.188618,0.146597,-0.042021,0.188618
1761717237024805072,6908.528782,6908.401551,6908.379781,0.127231,0.149,0.021769,0.149
1761717237091277693,6908.595495,6908.465548,6908.443764,0.129947,0.151731,0.021785,0.151731
1761717237157900328,6908.662126,6908.529515,6908.507748,0.132611,0.154378,0.021767,0.154378
1761717237224686127,6908.728734,6908.589532,6908.568074,0.139202,0.16066,0.021459,0.16066
1761717237291115750,6908.795453,6908.653531,6908.631711,0.141922,0.163742,0.021821,0.163742
1761717237357743216,6908.862104,6908.71751,6908.695501,0.144594,0.166603,0.022009,0.166603
1761717237424101879,6908.92884,6908.781489,6908.759636,0.147351,0.169204,0.021853,0.169204
1761717237491349781,6908.995435,6908.845457,6908.823689,0.149978,0.171745,0.021768,0.171745
1761717237557843453,6909.062042,6908.90945,6908.883674,0.152592,0.178367,0.025776,0.178367
1761717237620197801,6909.128766,6908.969428,6908.947662,0.159338,0.181104,0.021766,0.181104
1761717237691304227,6909.195197,6909.033455,6909.011834,0.161743,0.183364,0.021621,0.183364
1761717237749634617,6909.261803,6909.097635,6909.139562,0.164168,0.122241,-0.041927,0.164168
1761717237825054952,6909.328719,6909.161417,6909.203396,0.167302,0.125324,-0.041978,0.167302
1761717237891606435,6909.395324,6909.225601,6909.263572,0.169722,0.131751,-0.037971,0.169722
1761717237958341237,6909.461927,6909.285358,6909.327571,0.176568,0.134356,-0.042212,0.176568
1761717238024906493,6909.528674,6909.349565,6909.391549,0.17911,0.137125,-0.041985,0.17911
1761717238091411701,6909.595283,6909.413542,6909.455539,0.18174,0.139744,-0.041997,0.18174
1761717238158034579,6909.661891,6909.477506,6909.519506,0.184385,0.142385,-0.042,0.184385
1761717238224239022,6909.728446,6909.605293,6909.579519,0.123153,0.148926,0.025774,0.148926
1761717238290503868,6909.795049,6909.665283,6909.643492,0.129767,0.151557,0.02179,0.151557
1761717238351742577,6909.861764,6909.729277,6909.707469,0.132487,0.154295,0.021808,0.154295
1761717238416571553,6909.928602,6909.793247,6909.771586,0.135355,0.157016,0.021661,0.157016
1761717238483227607,6909.994984,6909.857259,6909.83544,0.137725,0.159544,0.021819,0.159544
1761717238557675225,6910.061757,6909.921411,6909.899278,0.140346,0.162479,0.022133,0.162479
1761717238624149720,6910.128555,6909.981206,6909.959214,0.14735,0.169342,0.021992,0.169342
1761717238690616248,6910.194967,6910.045195,6910.023328,0.149772,0.171639,0.021867,0.171639
1761717238757899522,6910.261714,6910.109188,6910.087396,0.152526,0.174318,0.021792,0.174318
1761717238825245437,6910.328494,6910.173167,6910.15117,0.155327,0.177324,0.021997,0.177324
1761717238890773296,6910.394926,6910.237154,6910.215172,0.157772,0.179754,0.021982,0.179754
1761717238957818543,6910.461845,6910.301516,6910.279328,0.160329,0.182517,0.022188,0.182517
1761717239024308569,6910.528458,6910.361325,6910.339325,0.167133,0.189133,0.022,0.189133
1761717239090717369,6910.594881,6910.425331,6910.467289,0.16955,0.127592,-0.041959,0.16955
1761717239157455246,6910.661781,6910.48933,6910.531271,0.172451,0.13051,-0.041941,0.172451
1761717239224099513,6910.728396,6910.553349,6910.595271,0.175047,0.133124,-0.041923,0.175047
1761717239290664629,6910.794958,6910.617299,6910.655262,0.177659,0.139696,-0.037963,0.177659
1761717239357398508,6910.861566,6910.68126,6910.719256,0.180305,0.14231,-0.037996,0.180305
1761717239423817385,6910.92818,6910.741269,6910.783201,0.186911,0.144979,-0.041932,0.186911
1761717239490825891,6910.994908,6910.869231,6910.847215,0.125677,0.147693,0.022016,0.147693
1761717239557531552,6911.061743,6910.933211,6910.911215,0.128532,0.150529,0.021997,0.150529
1761717239623880620,6911.128313,6910.997148,6910.975173,0.131165,0.15314,0.021975,0.15314
1761717239690160744,6911.194864,6911.057171,6911.035055,0.137693,0.159809,0.022116,0.159809
1761717239757054395,6911.26167,6911.12096,6911.099392,0.14071,0.162278,0.021568,0.162278
1761717239823562405,6911.328294,6911.185135,6911.162964,0.143159,0.165329,0.02217,0.165329
1761717239890345488,6911.394822,6911.249118,6911.227137,0.145705,0.167685,0.021981,0.167685
1761717239957259839,6911.461657,6911.313106,6911.290937,0.148551,0.17072,0.022169,0.17072
1761717240024942161,6911.528366,6911.376905,6911.3511,0.151461,0.177266,0.025804,0.177266
1761717240090373948,6911.594783,6911.436875,6911.415097,0.157908,0.179686,0.021778,0.179686
1761717240157181940,6911.661602,6911.500934,6911.479089,0.160668,0.182512,0.021845,0.182512
1761717240224420364,6911.728333,6911.564863,6911.544102,0.163471,0.184231,0.020761,0.184231
1761717240290497767,6911.79474,6911.628842,6911.671031,0.165898,0.123708,-0.042189,0.165898
1761717240357285955,6911.861536,6911.692825,6911.731006,0.168711,0.13053,-0.038181,0.168711
