Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 14:09:22,3698,0,15,3969,793,4715,42.062,42.062,38.625,39.343,38.25,31,729,2,729,9,729,3,729,16,729,14,729,10,729,1,729,17,729,0,729,0,729,0,729
10-29-2025 14:09:23,3698,0,0,3969,793,4715,42.031,42.031,38.468,39.343,38.343,13,729,4,729,21,729,5,729,32,729,22,729,1,729,2,729,18,729,1,729,1,729,0,729
10-29-2025 14:09:24,3698,0,0,3969,793,4614,41.906,41.906,38.531,39.5,38.187,21,729,3,729,5,729,5,729,3,729,39,729,2,729,13,729,5,729,0,729,0,729,2,729
10-29-2025 14:09:25,3699,0,0,3969,793,4614,41.906,41.906,38.593,39.281,38.156,15,729,3,729,5,729,19,729,25,729,19,729,1,729,12,729,4,729,1,729,0,729,2,729
10-29-2025 14:09:26,3699,0,2,3969,793,4715,41.875,42.093,38.718,39.343,38.218,12,729,1,729,14,729,9,729,12,729,41,729,1,729,13,729,0,729,1,729,0,729,3,729
10-29-2025 14:09:27,3699,0,0,3969,793,4715,41.968,41.968,38.406,39.343,38.25,9,729,15,729,23,729,5,729,22,729,34,729,6,729,1,729,1,729,2,729,1,729,2,729
10-29-2025 14:09:28,3699,0,1,3969,793,4715,42.156,42.156,38.531,39.531,38.218,7,729,0,729,18,729,1,729,21,729,30,729,7,729,2,729,1,729,1,729,1,729,0,729
10-29-2025 14:09:29,3700,0,0,3969,793,4715,41.968,41.968,38.562,39.281,38.218,12,729,2,729,17,729,2,729,21,729,36,729,6,729,2,729,2,729,2,729,1,729,1,729
10-29-2025 14:09:30,3698,0,0,3969,793,4614,41.906,41.906,38.656,39.343,38.156,11,729,2,729,19,729,6,729,10,729,36,729,6,729,6,729,9,729,2,729,1,729,2,729
10-29-2025 14:09:31,3698,0,0,3969,793,4715,42.062,42.062,38.468,39.5,38.187,18,729,6,729,19,729,4,729,26,729,6,729,20,729,12,729,3,729,20,729,2,729,0,729
10-29-2025 14:09:32,3698,0,0,3969,793,4715,41.937,41.937,38.5,39.375,38.281,24,729,3,729,1,729,11,729,26,729,1,729,24,729,0,729,8,729,19,729,0,729,0,729
10-29-2025 14:09:33,3698,0,8,3969,793,4715,41.937,41.937,38.656,39.343,38.156,8,729,2,729,2,729,18,729,2,729,18,729,22,729,2,729,0,729,20,729,4,729,0,729
10-29-2025 14:09:34,3699,0,0,3969,793,4715,42.125,42.125,38.468,39.437,38.312,9,729,4,729,2,729,19,729,3,729,11,729,31,729,3,729,1,729,18,729,2,729,2,729
10-29-2025 14:09:35,3699,0,0,3969,396,4614,42.031,42.031,38.562,39.437,38.187,8,729,2,729,2,729,18,729,3,729,1,729,28,729,2,729,4,729,27,729,0,729,0,729
10-29-2025 14:09:36,3701,0,0,3971,793,4715,41.875,41.875,38.625,39.343,38.187,11,729,14,729,7,729,20,729,5,729,16,729,14,729,3,729,10,729,30,729,6,729,0,729
10-29-2025 14:09:37,3700,0,0,3969,793,4715,41.937,41.937,38.656,39.343,38.25,10,729,3,729,2,729,18,729,4,729,20,729,8,729,4,729,18,729,21,729,0,729,0,729
10-29-2025 14:09:38,3700,0,0,3969,793,4715,42.125,42.125,38.562,39.437,38.156,22,729,3,729,1,729,18,729,3,729,3,729,5,729,2,729,28,729,7,729,2,729,1,729
10-29-2025 14:09:39,3700,0,17,3969,793,4715,41.875,41.875,38.593,39.468,38.281,33,729,5,729,2,729,27,729,3,729,2,729,3,729,5,729,9,729,0,729,2,729,18,729
10-29-2025 14:09:40,3701,0,0,3969,793,4614,41.968,41.968,38.687,39.375,38.281,29,729,12,729,5,729,11,729,6,729,2,729,2,729,2,729,26,729,0,729,2,729,17,729
10-29-2025 14:09:41,3701,0,0,3969,793,4614,42.0,42.0,38.625,39.406,38.312,15,729,4,729,14,729,7,729,7,729,1,729,2,729,4,729,30,729,18,729,13,729,6,729
10-29-2025 14:09:42,3701,0,9,3969,793,4715,42.218,42.218,38.593,39.437,38.25,10,729,2,729,13,729,4,729,2,729,1,729,3,729,4,729,47,729,5,729,23,729,0,729
10-29-2025 14:09:43,3700,0,0,3969,793,4715,41.968,41.968,38.656,39.593,38.25,8,729,2,729,11,729,5,729,1,729,3,729,1,729,2,729,35,729,0,729,7,729,18,729
10-29-2025 14:09:44,3700,0,5,3969,793,4715,42.093,42.093,38.656,39.343,38.343,10,729,1,729,2,729,22,1497,4,729,5,729,2,729,1,729,34,729,7,729,3,729,21,729
10-29-2025 14:09:45,3701,0,17,3969,793,4614,42.093,42.093,38.593,39.375,38.343,14,729,1,729,5,729,18,729,3,729,5,729,2,729,0,729,39,729,4,729,16,729,8,729
10-29-2025 14:09:46,3702,0,0,3969,793,4614,41.906,41.906,38.687,39.375,38.187,9,729,4,729,6,729,13,729,1,729,4,729,4,729,3,729,46,729,1,729,10,729,9,729
10-29-2025 14:09:47,3702,0,0,3969,793,4715,42.093,42.093,38.625,39.375,38.25,12,729,1,729,2,729,13,729,2,729,3,729,3,729,0,729,47,729,4,729,19,729,3,729
10-29-2025 14:09:48,3701,0,0,3969,793,4715,41.968,41.968,38.687,39.406,38.312,10,729,1,729,2,729,14,729,22,729,4,729,0,729,1,729,20,729,2,729,18,729,2,729
10-29-2025 14:09:49,3702,0,0,3969,793,4715,42.125,42.125,38.531,39.468,38.375,11,729,5,729,14,729,16,729,20,729,5,729,6,729,2,729,11,729,21,729,10,729,11,729
10-29-2025 14:09:50,3702,0,19,3969,793,4614,42.187,42.187,38.625,39.5,38.281,9,729,2,729,1,729,7,729,21,729,5,729,1,729,12,729,18,729,22,729,0,729,0,729
10-29-2025 14:09:51,3704,0,0,3969,793,4614,42.0,42.0,38.625,39.343,38.218,16,729,4,729,5,729,0,729,22,729,7,729,1,729,19,729,19,729,27,729,0,729,4,729
10-29-2025 14:09:52,3704,0,0,3969,793,4715,41.968,41.968,38.781,39.437,38.343,11,729,6,729,3,729,1,729,20,729,3,729,6,729,18,729,18,729,30,729,0,729,2,729
10-29-2025 14:09:53,3703,0,37,3969,793,4815,42.093,42.093,38.656,39.468,38.312,13,729,12,729,17,729,10,729,10,729,13,729,5,729,18,729,18,729,10,729,1,729,0,729
10-29-2025 14:09:54,3703,0,49,3969,793,4715,42.312,42.312,38.625,39.531,38.312,7,729,0,729,21,729,0,729,21,729,4,729,5,729,18,729,12,729,1,729,5,729,3,729
10-29-2025 14:09:55,3703,0,0,3969,793,4715,42.0,42.0,38.718,39.406,38.312,7,729,1,729,1,729,0,729,32,729,3,729,9,729,32,729,18,729,3,729,0,729,0,729
10-29-2025 14:09:56,3705,0,0,3969,793,4614,41.968,41.968,38.687,39.437,38.312,10,729,1,729,2,729,11,729,12,729,22,729,5,729,30,729,19,729,1,729,2,729,0,729
10-29-2025 14:09:57,3705,0,0,3969,793,4715,42.25,42.25,38.656,39.468,38.343,11,1497,3,1497,4,1497,13,1497,18,729,22,729,8,729,30,729,10,729,0,729,10,729,1,729
10-29-2025 14:09:58,3705,0,0,3969,793,4715,42.093,42.093,38.687,39.5,38.406,9,1497,1,1497,25,1497,2,1497,3,1036,23,1036,8,1036,16,1036,3,729,0,729,18,729,2,729
10-29-2025 14:09:59,3705,0,0,3969,793,4715,42.093,42.093,38.687,39.406,38.281,27,729,2,729,1,729,1,729,1,729,21,729,4,729,18,729,19,729,1,729,5,729,0,729
10-29-2025 14:10:00,3705,0,0,3969,793,4715,42.187,42.187,38.75,39.531,38.343,9,729,21,729,2,729,1,729,0,729,22,729,5,729,18,729,19,729,2,729,1,729,0,729
10-29-2025 14:10:01,3707,0,0,3969,793,4614,42.0,42.0,38.656,39.562,38.312,9,729,23,729,1,729,6,729,2,729,20,729,7,729,19,729,9,729,2,729,11,729,2,729
10-29-2025 14:10:02,3708,0,0,3971,793,4715,42.0,42.0,38.718,39.625,38.218,11,729,19,729,22,729,5,729,0,729,21,729,5,729,20,729,2,729,1,729,20,729,4,729
10-29-2025 14:10:03,3706,0,0,3969,793,4815,42.156,42.25,38.781,39.406,38.406,11,729,5,729,26,729,3,729,2,1113,20,1113,6,1113,17,1113,2,1267,3,1267,17,1267,4,1267
10-29-2025 14:10:04,3707,0,47,3969,793,4715,42.343,42.343,38.593,39.468,38.281,10,1497,19,1497,1,1497,3,1497,0,729,19,729,7,729,0,729,4,729,3,729,33,729,0,729
10-29-2025 14:10:05,3707,0,43,3969,793,4815,42.218,42.218,38.718,39.5,38.312,26,729,19,729,5,729,14,1497,1,729,20,729,5,729,11,729,10,729,13,729,25,729,8,729
10-29-2025 14:10:06,3709,0,0,3969,793,4715,41.968,41.968,38.687,39.406,38.312,19,729,18,729,3,729,7,729,3,729,21,729,4,729,5,729,3,729,1,729,1,729,35,729
10-29-2025 14:10:07,3710,0,0,3969,793,4614,41.968,41.968,38.718,39.5,38.281,10,729,25,729,2,729,2,729,1,729,21,729,5,729,2,729,0,729,0,729,1,729,34,729
10-29-2025 14:10:08,3710,0,0,3969,793,4715,42.218,42.218,38.562,39.5,38.375,6,1497,27,1497,1,1497,4,1497,1,729,22,729,8,729,6,729,2,729,0,729,0,729,34,729
10-29-2025 14:10:09,3710,0,0,3969,793,4715,42.312,42.312,38.625,39.531,38.375,10,1497,20,1497,2,1497,2,1497,1,729,21,729,5,729,0,729,2,729,0,729,0,729,33,729
10-29-2025 14:10:11,3710,0,0,3969,793,4715,42.25,42.25,38.718,39.437,38.343,11,1497,12,1497,6,1497,3,1497,2,960,19,960,17,960,1,960,2,1497,8,1497,2,1497,31,1497
10-29-2025 14:10:12,3712,0,0,3969,793,4614,42.156,42.156,38.781,39.5,38.375,10,729,1,729,2,729,1,729,2,729,20,729,7,729,1,729,1,729,2,729,47,729,8,729
10-29-2025 14:10:13,3713,0,0,3969,793,4614,42.218,42.218,38.593,39.562,38.375,12,729,0,729,2,729,0,729,1,729,20,729,1,729,1,729,1,729,4,729,56,729,1,729
10-29-2025 14:10:14,3712,0,40,3969,793,4815,42.093,42.093,38.687,39.562,38.437,10,1497,2,1497,1,1497,3,1497,0,729,21,729,2,729,0,729,2,960,21,960,41,960,6,960
10-29-2025 14:10:15,3711,0,0,3969,793,4715,42.218,42.218,38.843,39.437,38.406,9,1497,1,1497,1,1497,2,1497,1,729,21,729,2,729,0,729,2,729,0,729,37,729,20,729
10-29-2025 14:10:16,3712,0,49,3969,793,4715,42.031,42.031,38.718,39.375,38.406,10,729,3,729,3,729,2,729,17,729,21,729,3,729,3,729,1,729,6,729,34,729,20,729
10-29-2025 14:10:17,3713,0,9,3969,793,4614,42.062,42.062,38.687,39.656,38.312,9,729,3,729,3,729,2,729,8,729,21,729,6,729,0,729,2,729,2,729,37,729,21,729
10-29-2025 14:10:18,3713,0,0,3969,793,4614,42.031,42.031,38.781,39.593,38.375,8,729,2,729,3,729,1,729,0,729,21,729,0,729,0,729,2,729,0,729,43,729,24,729
10-29-2025 14:10:19,3714,0,18,3969,793,4815,42.093,42.093,38.687,39.468,38.406,10,729,2,729,3,729,1,729,2,729,21,729,3,729,0,729,2,729,1,729,45,729,23,729
10-29-2025 14:10:20,3714,0,0,3969,793,4815,42.125,42.125,38.75,39.656,38.343,9,729,3,729,5,1497,2,1497,13,729,21,729,3,729,3,729,1,729,0,729,38,729,20,729
10-29-2025 14:10:21,3714,0,0,3969,793,4715,42.156,42.156,38.781,39.5,38.375,8,729,2,729,3,1497,0,1497,1,729,21,729,3,729,1,729,0,729,0,729,33,729,23,729
10-29-2025 14:10:22,3714,0,0,3969,793,4614,42.281,42.281,38.718,39.593,38.406,10,729,6,729,5,729,3,729,16,729,9,729,5,729,1,729,2,729,1,729,41,729,16,729
10-29-2025 14:10:23,3715,0,0,3969,793,4614,42.125,42.125,38.687,39.468,38.562,11,729,2,729,1,729,3,729,13,729,4,729,9,729,1,729,0,729,6,729,36,729,27,729
10-29-2025 14:10:24,3714,0,0,3969,793,4815,42.218,42.218,38.812,39.5,38.437,13,1497,1,1497,3,1497,3,1497,14,960,7,960,20,960,2,960,6,729,3,729,34,729,26,729
10-29-2025 14:10:25,3714,0,0,3969,793,4715,42.406,42.406,38.75,39.687,38.406,9,729,0,729,1,729,2,729,18,729,5,729,6,729,3,729,1,729,1,729,35,729,22,729
10-29-2025 14:10:26,3714,0,0,3969,793,4715,42.25,42.25,38.75,39.562,38.468,7,729,0,729,4,729,1,729,20,729,5,729,3,729,1,729,1,729,0,729,36,729,18,729
10-29-2025 14:10:27,3714,0,48,3969,793,4614,42.187,42.187,38.687,39.562,38.375,8,729,1,729,2,729,1,729,15,729,6,729,12,729,2,729,12,729,0,729,17,729,29,729
10-29-2025 14:10:28,3714,0,0,3969,396,4614,42.312,42.312,38.718,39.562,38.343,8,729,1,729,3,729,2,729,1,729,3,729,26,729,1,729,18,729,0,729,3,729,45,729
10-29-2025 14:10:29,3714,0,0,3969,793,4815,42.218,42.218,38.687,39.531,38.468,12,729,11,729,3,729,7,729,21,729,2,729,20,729,0,729,17,729,0,729,13,729,29,729
10-29-2025 14:10:30,3713,0,0,3969,793,4715,42.25,42.25,38.875,39.625,38.437,9,1497,2,1497,1,1497,1,1497,22,729,4,729,0,729,0,729,22,729,1,729,18,729,21,729
10-29-2025 14:10:31,3713,0,0,3969,793,4715,42.281,42.281,38.718,39.531,38.5,8,729,1,729,2,729,4,729,21,729,0,729,1,729,0,729,19,729,4,729,17,729,19,729
10-29-2025 14:10:32,3713,0,0,3969,793,4715,42.25,42.25,38.781,39.593,38.281,10,729,3,729,2,729,2,729,35,729,1,729,12,729,0,729,17,729,4,729,18,729,4,729
10-29-2025 14:10:33,3713,0,0,3969,793,4715,42.312,42.312,38.75,39.593,38.406,12,1497,4,1497,3,1497,3,1497,33,729,1,729,26,729,7,729,18,729,7,729,18,729,0,729
10-29-2025 14:10:34,3712,0,0,3969,793,4715,42.156,42.156,38.718,39.593,38.406,10,729,3,729,6,729,2,729,18,729,2,729,27,729,2,729,18,729,8,729,16,729,1,729
10-29-2025 14:10:35,3712,0,34,3969,793,4715,42.468,42.468,38.781,39.656,38.343,10,729,1,729,2,729,2,729,0,729,0,729,13,729,16,729,36,729,1,729,16,729,0,729
10-29-2025 14:10:36,3712,0,47,3969,793,4715,42.093,42.093,38.781,39.468,38.406,9,729,2,729,1,729,1,729,0,729,0,729,1,729,25,729,20,729,2,729,35,729,0,729
10-29-2025 14:10:37,3712,0,0,3969,793,4715,42.187,42.187,38.687,39.531,38.406,11,1497,10,1497,8,1497,8,1497,0,729,2,729,1,729,24,729,27,729,1,729,25,729,3,729
10-29-2025 14:10:38,3714,0,0,3969,793,4614,42.218,42.218,38.781,39.5,38.437,10,729,3,729,3,729,3,729,6,729,0,729,19,729,4,729,33,729,3,729,29,729,0,729
10-29-2025 14:10:39,3714,0,0,3969,793,4715,42.25,42.25,38.875,39.5,38.406,7,729,3,729,3,729,4,729,4,729,3,729,21,729,1,729,26,729,3,729,37,729,0,729
10-29-2025 14:10:40,3714,0,2,3969,793,4715,42.187,42.187,38.718,39.562,38.531,9,729,3,729,1,729,3,729,2,729,1,729,21,729,2,729,25,729,2,729,25,729,5,729
10-29-2025 14:10:41,3714,0,1,3969,793,4715,42.312,42.312,38.812,39.593,38.437,8,729,2,729,0,729,3,729,2,729,0,729,22,729,1,729,20,729,22,729,9,729,11,729
10-29-2025 14:10:42,3714,0,49,3969,793,4715,42.218,42.218,38.812,39.687,38.406,26,729,4,729,2,729,3,729,16,729,3,729,7,729,1,729,15,729,24,729,16,729,4,729
10-29-2025 14:10:43,3714,0,0,3969,793,4614,42.156,42.156,38.875,39.5,38.5,8,729,1,729,0,729,0,729,23,729,1,729,1,729,0,729,24,729,18,729,18,729,1,729
10-29-2025 14:10:44,3714,0,0,3969,793,4715,42.218,42.218,38.812,39.5,38.437,9,729,8,729,2,729,1,729,30,729,1,729,3,729,1,729,16,729,17,729,23,729,1,729
10-29-2025 14:10:45,3715,0,0,3969,793,4715,42.125,42.125,38.718,39.531,38.5,8,729,26,729,5,729,3,729,23,729,0,729,0,729,1,729,0,729,20,729,20,729,7,729
10-29-2025 14:10:46,3711,0,0,3969,793,4815,42.375,42.375,38.781,39.656,38.468,17,729,0,729,7,729,13,729,40,729,1,729,2,729,5,729,3,729,17,729,13,729,10,729
10-29-2025 14:10:47,3711,0,0,3969,793,4715,42.25,42.25,38.812,39.656,38.437,28,1497,2,1497,4,1497,0,1497,36,729,1,729,4,729,0,729,5,729,18,729,2,729,0,729
10-29-2025 14:10:48,3711,0,0,3969,793,4614,42.187,42.187,38.875,39.5,38.531,25,729,2,729,4,729,2,729,22,729,1,729,21,729,0,729,17,729,3,729,0,729,1,729
10-29-2025 14:10:49,3711,0,0,3969,793,4715,42.312,42.312,38.75,39.593,38.531,16,729,16,729,6,729,1,729,36,729,3,729,15,729,7,729,12,729,1,729,1,729,1,729
10-29-2025 14:10:50,3711,0,49,3969,793,4815,42.531,42.531,38.687,39.687,38.437,9,729,18,729,3,729,6,729,23,729,24,729,2,729,18,729,3,883,4,883,1,883,13,883
10-29-2025 14:10:51,3712,0,6,3969,793,4715,42.187,42.187,38.781,39.625,38.5,12,729,20,729,1,1497,4,1497,20,729,19,729,5,729,20,729,0,729,5,729,1,729,6,729
10-29-2025 14:10:52,3712,0,47,3969,793,4715,42.125,42.125,38.875,39.531,38.5,12,729,16,729,2,729,0,729,22,729,20,729,3,729,19,729,1,729,1,729,0,729,0,729
10-29-2025 14:10:53,3712,0,49,3969,793,4614,42.156,42.156,38.875,39.593,38.625,14,729,16,729,3,729,0,729,21,729,22,729,2,729,21,729,0,729,1,729,1,729,0,729
10-29-2025 14:10:54,3712,0,0,3969,793,4715,42.25,42.25,38.843,39.718,38.5,20,729,7,729,2,729,2,729,19,729,29,729,17,729,10,729,1,729,6,729,2,729,1,729
10-29-2025 14:10:55,3711,0,0,3969,793,4715,42.5,42.5,38.843,39.687,38.5,16,729,12,729,4,729,1,729,29,729,6,729,28,729,13,729,3,729,2,729,4,729,13,729
10-29-2025 14:10:56,3711,0,0,3969,793,4715,42.25,42.25,38.843,39.531,38.562,7,729,18,729,1,729,0,729,7,729,19,729,22,729,19,729,1,729,2,729,0,729,2,729
10-29-2025 14:10:57,3711,0,0,3969,793,4715,42.281,42.281,38.968,39.625,38.5,8,729,18,729,0,729,0,729,11,729,21,729,13,729,21,729,4,729,0,729,1,729,0,729
10-29-2025 14:10:58,3711,0,0,3969,793,4614,42.281,42.281,38.75,39.625,38.406,8,729,16,729,1,729,1,729,1,729,19,729,4,729,21,729,23,729,0,729,0,729,1,729
10-29-2025 14:10:59,3712,0,0,3969,793,4715,42.218,42.218,38.875,39.718,38.562,14,729,21,729,4,729,3,729,1,729,29,729,3,729,19,729,3,729,22,729,3,729,18,729
10-29-2025 14:11:00,3712,0,0,3969,793,4715,42.437,42.281,38.906,39.468,38.531,8,729,18,729,3,729,2,729,3,729,32,729,1,729,17,729,2,729,19,729,0,729,1,729
10-29-2025 14:11:01,3712,0,44,3969,793,4715,42.25,42.25,38.843,39.625,38.5,8,729,17,729,2,729,1,729,7,729,30,729,3,729,5,729,1,729,21,729,0,729,0,729
10-29-2025 14:11:02,3712,0,30,3969,793,4715,42.218,42.218,38.843,39.593,38.562,8,729,18,729,0,729,1,729,3,729,21,729,6,729,19,729,2,729,21,729,0,729,2,729
10-29-2025 14:11:03,3713,0,28,3969,793,4715,42.406,42.406,38.781,39.625,38.5,8,1497,18,1497,2,1497,3,1497,9,729,27,729,5,729,8,729,4,883,20,883,1,883,12,883
10-29-2025 14:11:04,3714,0,0,3969,793,4715,42.218,42.218,38.875,39.562,38.531,15,729,15,729,5,729,3,729,23,729,3,729,19,729,0,729,25,729,3,729,1,729,7,729
10-29-2025 14:11:05,3715,0,0,3971,793,4715,42.281,42.281,38.875,39.625,38.593,24,729,2,729,0,729,2,729,26,729,1,729,11,729,9,729,21,729,4,729,0,729,2,729
10-29-2025 14:11:06,3714,0,0,3971,793,4715,42.5,42.5,38.812,39.562,38.593,28,729,2,729,0,729,1,729,23,729,0,729,16,729,7,729,20,729,1,729,1,729,1,729
10-29-2025 14:11:07,3714,0,0,3971,793,4715,42.593,42.593,38.906,39.656,38.468,27,729,1,729,1,729,1,729,18,729,0,729,16,729,10,729,15,729,0,729,7,729,0,729
10-29-2025 14:11:08,3715,0,0,3969,793,4614,42.406,42.406,38.875,39.781,38.406,26,729,3,729,1,729,1,729,19,729,0,729,2,729,23,729,18,729,15,729,8,729,1,729
10-29-2025 14:11:09,3716,0,0,3969,793,4614,42.25,42.25,38.906,39.562,38.562,21,729,11,729,3,729,3,729,23,729,2,729,5,729,19,729,11,729,10,729,0,729,5,729
10-29-2025 14:11:10,3716,0,0,3969,793,4715,42.218,42.218,38.937,39.625,38.593,11,729,16,729,1,729,3,729,28,729,1,729,7,729,9,729,8,729,20,729,0,729,0,729
10-29-2025 14:11:11,3716,0,47,3969,793,4715,42.375,42.375,38.812,39.687,38.593,12,729,10,729,8,729,4,729,23,729,1,729,4,729,2,729,19,729,21,729,2,729,4,729
10-29-2025 14:11:12,3717,0,49,3969,793,4715,42.562,42.562,38.843,39.593,38.531,18,729,5,729,16,729,1,729,23,729,0,729,4,729,2,729,14,729,21,729,11,729,11,729
10-29-2025 14:11:13,3717,0,0,3969,793,4614,42.281,42.281,38.906,39.593,38.562,9,729,18,729,19,729,2,729,20,729,1,729,4,729,3,729,0,729,22,729,0,729,0,729
10-29-2025 14:11:14,3717,0,0,3971,793,4614,42.312,42.312,38.968,39.625,38.593,18,729,4,729,14,729,13,729,22,729,0,729,6,729,0,729,0,729,22,729,5,729,0,729
10-29-2025 14:11:15,3717,0,0,3969,793,4715,42.468,42.468,38.843,39.656,38.562,13,729,5,729,22,729,22,729,24,729,1,729,6,729,5,729,1,729,22,729,1,729,0,729
10-29-2025 14:11:16,3718,0,0,3969,793,4815,42.437,42.437,38.906,39.75,38.531,37,1497,20,1497,16,1497,14,1497,5,1497,3,1497,7,1497,3,1497,14,960,12,960,2,960,2,960
10-29-2025 14:11:17,3718,0,0,3969,793,4715,42.5,42.5,38.906,39.625,38.531,31,729,5,729,14,729,1,729,19,729,0,729,3,729,1,729,1,729,21,729,4,729,2,729
10-29-2025 14:11:18,3718,0,0,3969,793,4614,42.25,42.25,39.0,39.625,38.562,8,729,3,729,18,729,0,729,19,729,1,729,2,729,1,729,11,729,4,729,10,729,20,729
10-29-2025 14:11:19,3718,0,0,3969,793,4614,42.312,42.312,38.906,39.687,38.593,8,729,3,729,9,729,2,729,4,729,3,729,15,729,3,729,3,729,11,729,11,729,31,729
10-29-2025 14:11:20,3718,0,0,3969,793,4715,42.468,42.468,38.843,39.843,38.593,8,729,6,729,4,729,5,729,14,729,0,729,8,729,3,729,0,729,19,729,6,729,47,729
10-29-2025 14:11:21,3717,0,46,3969,793,4815,42.375,42.375,38.906,39.812,38.625,9,729,19,729,8,729,7,1497,17,729,2,729,4,729,9,729,16,729,22,729,4,729,30,729
10-29-2025 14:11:22,3717,0,48,3969,793,4715,42.375,42.375,38.906,39.656,38.625,8,729,0,729,0,729,1,1497,17,729,2,729,7,729,3,729,22,729,10,729,13,729,22,729
10-29-2025 14:11:23,3716,0,49,3969,793,4715,42.406,42.406,39.0,39.656,38.656,8,729,1,729,1,729,1,729,18,729,5,729,2,729,4,729,21,729,1,729,20,729,22,729
10-29-2025 14:11:24,3716,0,0,3969,793,4614,42.312,42.187,38.906,39.718,38.531,8,729,0,729,1,729,3,729,5,729,20,729,3,729,2,729,18,729,0,729,21,729,21,729
10-29-2025 14:11:25,3717,0,0,3969,793,4715,42.343,42.343,38.906,39.687,38.593,21,729,0,729,5,729,2,1497,13,729,10,729,7,729,2,729,13,729,9,729,14,729,28,729
10-29-2025 14:11:26,3715,0,0,3969,793,4715,42.343,42.343,38.968,39.718,38.656,11,1497,2,1497,2,1497,2,1497,23,729,3,729,2,729,1,729,7,729,22,729,13,729,25,729
10-29-2025 14:11:27,3715,0,0,3971,793,4715,42.531,42.531,38.875,39.656,38.531,10,729,0,729,0,729,1,729,22,729,4,729,1,729,3,729,0,729,31,729,9,729,18,729
