sync_event_id,ts_zed,ts_left,ts_right,sys_diff_zed_left(s),sys_diff_zed_right(s),sys_diff_left_right(s),sys_diff_max(s)
1761712881069414358,2552.573427,2552.521878,2552.563464,0.051549,0.009963,-0.041586,0.051549
1761712881135920058,2552.640061,2552.585554,2552.627486,0.054507,0.012575,-0.041932,0.054507
1761712881202498102,2552.706791,2552.649459,2552.69158,0.057332,0.01521,-0.042122,0.057332
1761712881260009158,2552.773376,2552.71346,2552.751513,0.059916,0.021863,-0.038053,0.059916
1761712881335936558,2552.840246,2552.83723,2552.815252,0.003015,0.024994,0.021978,0.024994
1761712881404910367,2552.906761,2552.901241,2552.87967,0.00552,0.027091,0.021572,0.027091
1761712881470959158,2552.97338,2552.965236,2552.943577,0.008144,0.029803,0.02166,0.029803
1761712881538301853,2553.040324,2553.029225,2553.007417,0.011099,0.032907,0.021808,0.032907
1761712881605716860,2553.10693,2553.09323,2553.071413,0.0137,0.035518,0.021817,0.035518
1761712881672224319,2553.173554,2553.153217,2553.13139,0.020337,0.042164,0.021827,0.042164
1761712881736672041,2553.240352,2553.21723,2553.195388,0.023122,0.044964,0.021842,0.044964
1761712881803184268,2553.306719,2553.281379,2553.259377,0.025341,0.047342,0.022002,0.047342
1761712881869836640,2553.37353,2553.345213,2553.323368,0.028317,0.050162,0.021845,0.050162
1761712881936169144,2553.440106,2553.409187,2553.387361,0.030919,0.052744,0.021826,0.052744
1761712882003720167,2553.506897,2553.469455,2553.44735,0.037441,0.059547,0.022105,0.059547
1761712882069624871,2553.573317,2553.533196,2553.511359,0.040121,0.061958,0.021837,0.061958
1761712882136436706,2553.64006,2553.597166,2553.575337,0.042894,0.064723,0.021829,0.064723
1761712882202727735,2553.706678,2553.661171,2553.703152,0.045507,0.003526,-0.041981,0.045507
1761712882269705791,2553.77341,2553.725136,2553.76732,0.048274,0.006089,-0.042184,0.048274
1761712882326253424,2553.840047,2553.789321,2553.827144,0.050726,0.012902,-0.037823,0.050726
1761712882402295337,2553.906657,2553.849109,2553.891133,0.057548,0.015524,-0.042024,0.057548
1761712882468812548,2553.973393,2553.913114,2553.955137,0.060279,0.018256,-0.042023,0.060279
1761712882536136454,2554.040056,2553.97711,2554.019118,0.062946,0.020937,-0.042009,0.062946
1761712882602299370,2554.106622,2554.041123,2554.083109,0.065499,0.023513,-0.041986,0.065499
1761712882669834836,2554.173554,2554.165098,2554.143165,0.008455,0.030389,0.021933,0.030389
1761712882736112651,2554.23999,2554.229093,2554.207109,0.010897,0.032881,0.021984,0.032881
1761712882803653589,2554.306802,2554.293085,2554.271272,0.013716,0.035529,0.021813,0.035529
1761712882869970599,2554.373544,2554.357087,2554.335496,0.016457,0.038048,0.02159,0.038048
1761712882936227104,2554.439972,2554.4211,2554.399291,0.018872,0.040682,0.02181,0.040682
1761712883003139727,2554.50691,2554.485069,2554.463279,0.021841,0.043631,0.02179,0.043631
1761712883069471544,2554.573333,2554.545056,2554.523237,0.028278,0.050096,0.021818,0.050096
1761712883136211092,2554.639957,2554.609062,2554.58726,0.030896,0.052697,0.021801,0.052697
1761712883202698444,2554.706693,2554.673241,2554.651253,0.033452,0.05544,0.021988,0.05544
1761712883269681294,2554.77331,2554.737236,2554.715263,0.036074,0.058048,0.021974,0.058048
1761712883336253404,2554.839922,2554.801014,2554.779235,0.038909,0.060687,0.021778,0.060687
1761712883402667228,2554.906662,2554.865268,2554.903233,0.041394,0.003429,-0.037965,0.041394
1761712883470590453,2554.973279,2554.9252,2554.967199,0.048079,0.00608,-0.041999,0.048079
1761712883536897505,2555.040095,2554.989249,2555.031203,0.050846,0.008891,-0.041955,0.050846
1761712883602702821,2555.106648,2555.053005,2555.095204,0.053643,0.011444,-0.042199,0.053643
1761712883669494651,2555.173458,2555.11718,2555.159191,0.056278,0.014267,-0.042011,0.056278
1761712883736033902,2555.240072,2555.181168,2555.219173,0.058904,0.020899,-0.038005,0.058904
1761712883802306301,2555.306622,2555.240961,2555.283173,0.065661,0.023449,-0.042212,0.065661
1761712883868915016,2555.373237,2555.369152,2555.347159,0.004084,0.026078,0.021993,0.026078
1761712883935455098,2555.439987,2555.432966,2555.411173,0.007021,0.028814,0.021792,0.028814
1761712884002535536,2555.506604,2555.496958,2555.475157,0.009646,0.031447,0.0218,0.031447
1761712884069924893,2555.573219,2555.560942,2555.539145,0.012277,0.034074,0.021797,0.034074
1761712884137052903,2555.639963,2555.620959,2555.599142,0.019003,0.040821,0.021818,0.040821
1761712884202550437,2555.706582,2555.684934,2555.662949,0.021648,0.043633,0.021985,0.043633
1761712884269729162,2555.773203,2555.748934,2555.726946,0.024269,0.046257,0.021988,0.046257
1761712884336870547,2555.839947,2555.813343,2555.791095,0.026604,0.048853,0.022248,0.048853
1761712884402535486,2555.906557,2555.877189,2555.855334,0.029367,0.051223,0.021856,0.051223
1761712884469587409,2555.973176,2555.937102,2555.915122,0.036074,0.058054,0.02198,0.058054
1761712884536150329,2556.039929,2556.001108,2555.97908,0.038821,0.06085,0.022029,0.06085
1761712884602673926,2556.10674,2556.064971,2556.043059,0.041769,0.06368,0.021911,0.06368
1761712884656379035,2556.173267,2556.128863,2556.107058,0.044404,0.066209,0.021805,0.066209
1761712884736009696,2556.239894,2556.192856,2556.234876,0.047038,0.005017,-0.04202,0.047038
1761712884802717144,2556.306701,2556.257051,2556.294871,0.04965,0.011829,-0.037821,0.04965
1761712884869219656,2556.373442,2556.317044,2556.358863,0.056399,0.01458,-0.041819,0.056399
1761712884936129770,2556.439872,2556.381031,2556.422854,0.058841,0.017018,-0.041823,0.058841
1761712885002294142,2556.506499,2556.444859,2556.486849,0.06164,0.01965,-0.04199,0.06164
1761712885069744893,2556.573226,2556.508848,2556.550844,0.064378,0.022382,-0.041996,0.064378
1761712885135737693,2556.63985,2556.632834,2556.611026,0.007016,0.028824,0.021808,0.028824
1761712885202192234,2556.706459,2556.697041,2556.675034,0.009417,0.031425,0.022007,0.031425
1761712885269189532,2556.773424,2556.760823,2556.739021,0.012601,0.034403,0.021803,0.034403
1761712885336145202,2556.839832,2556.824984,2556.803019,0.014849,0.036813,0.021965,0.036813
1761712885402247718,2556.906452,2556.88881,2556.867012,0.017642,0.03944,0.021798,0.03944
1761712885469172607,2556.973398,2556.952789,2556.931046,0.02061,0.042352,0.021743,0.042352
1761712885535697157,2557.039821,2557.012803,2556.990983,0.027018,0.048839,0.02182,0.048839
1761712885603065613,2557.106769,2557.076782,2557.055172,0.029987,0.051597,0.02161,0.051597
1761712885664627189,2557.173175,2557.140971,2557.118978,0.032204,0.054197,0.021993,0.054197
1761712885735663146,2557.239795,2557.204766,2557.183012,0.035029,0.056783,0.021754,0.056783
1761712885802803659,2557.306743,2557.268962,2557.246968,0.037781,0.059775,0.021995,0.059775
1761712885868790732,2557.373138,2557.332755,2557.310931,0.040383,0.062207,0.021823,0.062207
1761712885935442180,2557.439746,2557.392941,2557.434746,0.046805,0.005,-0.041805,0.046805
1761712886002310467,2557.506482,2557.456935,2557.498932,0.049548,0.00755,-0.041998,0.049548
1761712886069334634,2557.573108,2557.520799,2557.562937,0.052309,0.010171,-0.042138,0.052309
1761712886135575623,2557.639735,2557.584728,2557.626913,0.055008,0.012823,-0.042185,0.055008
1761712886201994225,2557.706484,2557.648903,2557.686936,0.057581,0.019547,-0.038034,0.057581
1761712886269071474,2557.77309,2557.708891,2557.75089,0.064199,0.0222,-0.041999,0.064199
1761712886335682183,2557.839837,2557.836704,2557.814898,0.003133,0.024939,0.021806,0.024939
1761712886402727884,2557.906454,2557.900685,2557.879018,0.00577,0.027436,0.021666,0.027436
1761712886469148437,2557.973074,2557.964686,2557.942874,0.008387,0.0302,0.021813,0.0302
1761712886536228790,2558.039831,2558.028668,2558.006862,0.011163,0.032969,0.021806,0.032969
1761712886602302374,2558.106439,2558.088668,2558.066855,0.017771,0.039584,0.021813,0.039584
1761712886669057835,2558.173057,2558.152649,2558.130837,0.020408,0.04222,0.021812,0.04222
1761712886735913540,2558.239804,2558.216651,2558.194843,0.023154,0.044961,0.021807,0.044961
1761712886802473727,2558.30642,2558.280618,2558.258821,0.025801,0.047599,0.021798,0.047599
1761712886868440698,2558.373039,2558.344689,2558.322843,0.02835,0.050196,0.021846,0.050196
1761712886935410599,2558.439782,2558.404616,2558.38265,0.035166,0.057132,0.021966,0.057132
1761712887002254658,2558.506406,2558.468837,2558.44661,0.037568,0.059796,0.022227,0.059796
1761712887069056154,2558.573019,2558.532822,2558.510833,0.040197,0.062186,0.021989,0.062186
1761712887135894766,2558.639758,2558.596794,2558.574603,0.042964,0.065154,0.02219,0.065154
1761712887202319120,2558.706373,2558.660804,2558.702816,0.045569,0.003557,-0.042012,0.045569
1761712887269046160,2558.773115,2558.724783,2558.762793,0.048332,0.010322,-0.03801,0.048332
1761712887335354399,2558.839732,2558.784776,2558.826778,0.054956,0.012954,-0.042003,0.054956
1761712887402224623,2558.906351,2558.848773,2558.89075,0.057578,0.0156,-0.041977,0.057578
1761712887469387424,2558.973102,2558.912775,2558.954755,0.060327,0.018348,-0.041979,0.060327
1761712887535727211,2559.039721,2558.976773,2559.018767,0.062949,0.020955,-0.041994,0.062949
1761712887602260225,2559.106323,2559.040556,2559.082749,0.065768,0.023575,-0.042193,0.065768
1761712887669159822,2559.173067,2559.164726,2559.142792,0.008341,0.030276,0.021935,0.030276
1761712887735461533,2559.239696,2559.228717,2559.206741,0.010979,0.032955,0.021976,0.032955
1761712887802502908,2559.306306,2559.292722,2559.270731,0.013584,0.035575,0.021991,0.035575
1761712887869077741,2559.373056,2559.356532,2559.33472,0.016523,0.038336,0.021812,0.038336
1761712887935383227,2559.439674,2559.420541,2559.39871,0.019133,0.040964,0.021831,0.040964
1761712888001911250,2559.50629,2559.480535,2559.45873,0.025756,0.04756,0.021804,0.04756
1761712888069037918,2559.573031,2559.544496,2559.522729,0.028534,0.050302,0.021768,0.050302
1761712888135850030,2559.639663,2559.608703,2559.586729,0.03096,0.052934,0.021974,0.052934
1761712888202067934,2559.706399,2559.672682,2559.650713,0.033717,0.055686,0.021969,0.055686
1761712888269383287,2559.773013,2559.736671,2559.714707,0.036342,0.058306,0.021964,0.058306
1761712888335650914,2559.839619,2559.800699,2559.778705,0.03892,0.060914,0.021994,0.060914
1761712888402477553,2559.906365,2559.860647,2559.902671,0.045718,0.003693,-0.042024,0.045718
1761712888468822707,2559.972978,2559.924857,2559.966661,0.04812,0.006316,-0.041804,0.04812
1761712888535684254,2560.039606,2559.988482,2560.030661,0.051124,0.008945,-0.042179,0.051124
1761712888602193422,2560.10635,2560.052457,2560.094648,0.053893,0.011702,-0.042191,0.053893
1761712888669400723,2560.172967,2560.116616,2560.154644,0.056352,0.018324,-0.038028,0.056352
1761712888735211120,2560.239583,2560.176612,2560.21863,0.062971,0.020953,-0.042018,0.062971
1761712888802472015,2560.306322,2560.240609,2560.282649,0.065713,0.023674,-0.04204,0.065713
1761712888869316059,2560.372941,2560.368604,2560.346735,0.004337,0.026205,0.021868,0.026205
1761712888935352319,2560.43968,2560.432421,2560.410681,0.007258,0.028999,0.021741,0.028999
1761712889002409908,2560.506302,2560.496408,2560.4746,0.009895,0.031702,0.021807,0.031702
1761712889069170753,2560.572923,2560.556415,2560.534604,0.016508,0.03832,0.021812,0.03832
1761712889135820635,2560.639669,2560.620601,2560.598615,0.019068,0.041053,0.021985,0.041053
1761712889202238446,2560.706288,2560.68438,2560.66262,0.021908,0.043668,0.02176,0.043668
1761712889269037848,2560.772898,2560.748385,2560.726566,0.024513,0.046332,0.021819,0.046332
1761712889335846176,2560.839639,2560.812397,2560.790549,0.027242,0.04909,0.021848,0.04909
1761712889403132245,2560.90626,2560.876404,2560.850543,0.029856,0.055717,0.025861,0.055717
1761712889468930859,2560.972882,2560.936551,2560.914539,0.036332,0.058343,0.022011,0.058343
1761712889535780431,2561.039635,2561.000363,2560.978519,0.039273,0.061116,0.021844,0.061116
1761712889601668156,2561.106243,2561.064348,2561.042506,0.041895,0.063737,0.021842,0.063737
1761712889657448786,2561.172849,2561.128483,2561.106496,0.044366,0.066354,0.021987,0.066354
1761712889735077956,2561.239606,2561.192503,2561.230562,0.047103,0.009044,-0.038059,0.047103
1761712889801819667,2561.306227,2561.252301,2561.294531,0.053927,0.011696,-0.042231,0.053927
1761712889868392822,2561.372969,2561.316315,2561.358494,0.056654,0.014475,-0.042179,0.056654
1761712889935661292,2561.439584,2561.380483,2561.422589,0.059101,0.016995,-0.042106,0.059101
1761712890001675211,2561.506203,2561.444478,2561.486515,0.061724,0.019688,-0.042036,0.061724
1761712890069200126,2561.572935,2561.508465,2561.550503,0.06447,0.022433,-0.042038,0.06447
1761712890135168121,2561.639561,2561.632291,2561.610518,0.00727,0.029043,0.021773,0.029043
1761712890201425654,2561.706169,2561.696282,2561.674503,0.009887,0.031666,0.021779,0.031666
1761712890269043615,2561.772917,2561.76028,2561.738453,0.012637,0.034464,0.021827,0.034464
1761712890335515845,2561.839539,2561.82449,2561.802473,0.015049,0.037066,0.022017,0.037066
1761712890401717127,2561.906156,2561.888259,2561.866507,0.017897,0.03965,0.021752,0.03965
1761712890468326270,2561.972904,2561.948259,2561.926428,0.024645,0.046476,0.021831,0.046476
1761712890535507958,2562.039534,2562.012337,2561.990422,0.027198,0.049112,0.021914,0.049112
1761712890601987131,2562.106268,2562.076255,2562.054871,0.030013,0.051397,0.021384,0.051397
1761712890664665147,2562.172893,2562.14036,2562.118439,0.032533,0.054454,0.021921,0.054454
1761712890735702194,2562.239503,2562.20424,2562.182222,0.035263,0.057282,0.022019,0.057282
1761712890802451802,2562.306434,2562.268405,2562.246217,0.038029,0.060217,0.022188,0.060217
1761712890868879748,2562.37285,2562.328395,2562.306231,0.044454,0.066619,0.022165,0.066619
1761712890935124322,2562.439465,2562.392386,2562.434397,0.047079,0.005068,-0.042011,0.047079
1761712891001722105,2562.506212,2562.456364,2562.498406,0.049847,0.007806,-0.042041,0.049847
1761712891068965123,2562.572838,2562.521017,2562.562187,0.051821,0.010651,-0.041169,0.051821
1761712891136593444,2562.639453,2562.584156,2562.622195,0.055297,0.017258,-0.038039,0.055297
1761712891198043647,2562.706187,2562.644187,2562.686161,0.062,0.020026,-0.041974,0.062
1761712891268939455,2562.772808,2562.708241,2562.750175,0.064567,0.022633,-0.041934,0.064567
1761712891336443181,2562.839423,2562.836158,2562.814141,0.003265,0.025282,0.022017,0.025282
1761712891401981167,2562.906166,2562.900147,2562.87945,0.006019,0.026717,0.020697,0.026717
1761712891468503432,2562.972785,2562.964146,2562.942168,0.00864,0.030618,0.021978,0.030618
1761712891535515755,2563.039543,2563.024139,2563.002104,0.015403,0.037438,0.022035,0.037438
1761712891602261515,2563.106146,2563.088158,2563.066146,0.017988,0.04,0.022012,0.04
1761712891668755366,2563.172763,2563.152346,2563.13013,0.020416,0.042633,0.022216,0.042633
1761712891735501638,2563.239509,2563.216293,2563.19429,0.023217,0.045219,0.022003,0.045219
1761712891802017374,2563.306131,2563.280108,2563.258277,0.026023,0.047854,0.021831,0.047854
1761712891868519129,2563.372745,2563.344146,2563.322091,0.0286,0.050655,0.022055,0.050655
1761712891935166435,2563.439494,2563.404116,2563.382285,0.035378,0.057209,0.021831,0.057209
1761712892001949471,2563.506105,2563.46834,2563.446269,0.037765,0.059835,0.02207,0.059835
1761712892069132584,2563.572729,2563.532287,2563.510263,0.040441,0.062466,0.022025,0.062466
1761712892135228709,2563.639464,2563.596072,2563.57424,0.043392,0.065224,0.021833,0.065224
1761712892201975070,2563.706082,2563.660072,2563.698073,0.04601,0.008009,-0.038001,0.04601
1761712892269065169,2563.772703,2563.720146,2563.76203,0.052557,0.010673,-0.041884,0.052557
1761712892335237414,2563.839447,2563.784258,2563.826023,0.05519,0.013425,-0.041765,0.05519
1761712892401969152,2563.906058,2563.848252,2563.89001,0.057806,0.016048,-0.041758,0.057806
1761712892468604740,2563.972811,2563.912252,2563.954226,0.060559,0.018585,-0.041974,0.060559
1761712892535532072,2564.03943,2563.976238,2564.018215,0.063193,0.021215,-0.041978,0.063193
1761712892602352792,2564.106239,2564.040217,2564.078032,0.066022,0.028207,-0.037815,0.066022
1761712892669182855,2564.172777,2564.164223,2564.14222,0.008554,0.030558,0.022004,0.030558
1761712892735305731,2564.239403,2564.228203,2564.206209,0.011199,0.033194,0.021994,0.033194
1761712892801953253,2564.306021,2564.292202,2564.270203,0.013819,0.035818,0.021999,0.035818
1761712892868552365,2564.372762,2564.355995,2564.333994,0.016767,0.038768,0.022001,0.038768
1761712892935342720,2564.439379,2564.415998,2564.394168,0.023381,0.04521,0.021829,0.04521
1761712893001925482,2564.506001,2564.480202,2564.458153,0.025798,0.047847,0.022049,0.047847
1761712893068468527,2564.572738,2564.543946,2564.522149,0.028792,0.050589,0.021797,0.050589
1761712893135079086,2564.639368,2564.60817,2564.585976,0.031197,0.053392,0.022195,0.053392
1761712893201792097,2564.70611,2564.671967,2564.649966,0.034143,0.056144,0.022001,0.056144
1761712893269118259,2564.772724,2564.736167,2564.714146,0.036557,0.058578,0.022021,0.058578
1761712893335002432,2564.839333,2564.796146,2564.77412,0.043187,0.065213,0.022025,0.065213
1761712893402441990,2564.906074,2564.860131,2564.902126,0.045943,0.003948,-0.041996,0.045943
1761712893468403082,2564.972688,2564.924147,2564.966131,0.048541,0.006557,-0.041984,0.048541
1761712893535441818,2565.03932,2564.988117,2565.03011,0.051203,0.00921,-0.041993,0.051203
1761712893602053593,2565.106057,2565.052129,2565.094113,0.053927,0.011944,-0.041984,0.053927
1761712893669094857,2565.172676,2565.116118,2565.15409,0.056558,0.018586,-0.037971,0.056558
1761712893735205470,2565.239295,2565.176092,2565.218079,0.063202,0.021216,-0.041986,0.063202
1761712893802017127,2565.306028,2565.240091,2565.282099,0.065937,0.023929,-0.042007,0.065937
1761712893868745017,2565.372643,2565.368083,2565.346104,0.00456,0.026539,0.021979,0.026539
1761712893935084596,2565.439266,2565.431879,2565.410081,0.007388,0.029185,0.021798,0.029185
1761712894001749742,2565.506018,2565.492092,2565.470081,0.013926,0.035937,0.022011,0.035937
1761712894068411711,2565.572636,2565.55608,2565.53406,0.016555,0.038576,0.02202,0.038576
1761712894135097293,2565.639378,2565.619871,2565.598045,0.019506,0.041333,0.021826,0.041333
1761712894201786044,2565.705992,2565.683847,2565.662043,0.022145,0.043949,0.021804,0.043949
1761712894268463979,2565.77261,2565.747844,2565.726039,0.024766,0.04657,0.021805,0.04657
1761712894335120029,2565.839353,2565.812258,2565.790348,0.027095,0.049005,0.021909,0.049005
1761712894401665242,2565.905978,2565.871843,2565.850017,0.034135,0.055961,0.021826,0.055961
1761712894468580080,2565.972585,2565.936046,2565.914023,0.03654,0.058563,0.022023,0.058563
1761712894535508325,2566.039351,2566.000038,2565.978011,0.039313,0.06134,0.022027,0.06134
1761712894601502621,2566.105954,2566.063997,2566.042001,0.041957,0.063954,0.021996,0.063954
1761712894667530610,2566.172555,2566.127943,2566.165944,0.044611,0.006611,-0.038001,0.044611
1761712894735110657,2566.23931,2566.187791,2566.229982,0.051518,0.009327,-0.042191,0.051518
1761712894801813421,2566.305933,2566.251766,2566.293976,0.054167,0.011956,-0.04221,0.054167
1761712894868536632,2566.372676,2566.315963,2566.357971,0.056713,0.014705,-0.042007,0.056713
1761712894935682389,2566.439294,2566.379949,2566.421783,0.059345,0.017511,-0.041834,0.059345
1761712895001557530,2566.505904,2566.443939,2566.485779,0.061965,0.020125,-0.04184,0.061965
1761712895069518168,2566.572652,2566.507752,2566.545765,0.0649,0.026888,-0.038013,0.0649
1761712895135586784,2566.639285,2566.631735,2566.609945,0.00755,0.02934,0.02179,0.02934
1761712895201783834,2566.705886,2566.695749,2566.673926,0.010137,0.03196,0.021823,0.03196
1761712895269522929,2566.772632,2566.759739,2566.737715,0.012893,0.034917,0.022025,0.034917
1761712895333526356,2566.839249,2566.823896,2566.801905,0.015353,0.037345,0.021992,0.037345
1761712895401719322,2566.90589,2566.887852,2566.861739,0.018038,0.044151,0.026113,0.044151
1761712895468239410,2566.972611,2566.947905,2566.925715,0.024706,0.046896,0.02219,0.046896
1761712895522763911,2567.039222,2567.011809,2566.989699,0.027413,0.049524,0.022111,0.049524
1761712895602223870,2567.105845,2567.075922,2567.053781,0.029923,0.052064,0.022142,0.052064
1761712895668793360,2567.172582,2567.139916,2567.117663,0.032665,0.054919,0.022253,0.054919
1761712895735126428,2567.239215,2567.203697,2567.1819,0.035519,0.057315,0.021796,0.057315
1761712895801873724,2567.305949,2567.263669,2567.241897,0.042281,0.064052,0.021771,0.064052
1761712895868820295,2567.372563,2567.327849,2567.369862,0.044715,0.002701,-0.042014,0.044715
1761712895934822582,2567.439184,2567.391835,2567.433866,0.047348,0.005318,-0.042031,0.047348
1761712896001945870,2567.505923,2567.455835,2567.497859,0.050088,0.008064,-0.042024,0.050088
1761712896068835957,2567.572537,2567.519834,2567.561847,0.052703,0.010689,-0.042013,0.052703
1761712896135244657,2567.639176,2567.583821,2567.621861,0.055355,0.017315,-0.03804,0.055355
1761712896201786686,2567.70591,2567.643833,2567.685875,0.062076,0.020035,-0.042042,0.062076
1761712896269099066,2567.772523,2567.707624,2567.749637,0.064899,0.022886,-0.042013,0.064899
1761712896335319785,2567.839142,2567.835798,2567.813818,0.003343,0.025324,0.02198,0.025324
1761712896401707463,2567.905883,2567.899821,2567.877626,0.006062,0.028257,0.022195,0.028257
1761712896468186427,2567.972516,2567.959797,2567.937815,0.012719,0.034701,0.021982,0.034701
1761712896535566575,2568.039261,2568.0236,2568.001812,0.01566,0.037449,0.021789,0.037449
1761712896602060833,2568.105868,2568.087606,2568.065797,0.018262,0.040071,0.021809,0.040071
1761712896668561555,2568.172485,2568.151592,2568.129787,0.020893,0.042697,0.021804,0.042697
1761712896735319850,2568.239231,2568.215585,2568.193771,0.023646,0.04546,0.021814,0.04546
1761712896802019430,2568.305848,2568.279578,2568.257862,0.02627,0.047985,0.021716,0.047985
1761712896868968168,2568.372466,2568.339536,2568.317785,0.03293,0.054682,0.021751,0.054682
1761712896935157243,2568.439212,2568.403776,2568.381782,0.035437,0.057431,0.021994,0.057431
1761712897001849656,2568.505826,2568.46776,2568.445761,0.038066,0.060065,0.021999,0.060065
1761712897067950411,2568.572442,2568.531837,2568.509762,0.040605,0.06268,0.022076,0.06268
1761712897134945184,2568.639181,2568.595548,2568.573754,0.043633,0.065427,0.021794,0.065427
1761712897202248117,2568.705842,2568.65971,2568.697539,0.046132,0.008303,-0.037829,0.046132
1761712897268980582,2568.77242,2568.719543,2568.761526,0.052877,0.010894,-0.041983,0.052877
1761712897335020032,2568.839162,2568.783494,2568.825702,0.055668,0.01346,-0.042208,0.055668
1761712897401562277,2568.905778,2568.8477,2568.88951,0.058078,0.016268,-0.04181,0.058078
1761712897468305844,2568.972528,2568.911697,2568.953711,0.060831,0.018817,-0.042014,0.060831
1761712897535438875,2569.039142,2568.975691,2569.013507,0.063451,0.025635,-0.037815,0.063451
1761712897601773077,2569.105754,2569.099672,2569.077699,0.006082,0.028055,0.021973,0.028055
1761712897667997692,2569.172501,2569.163676,2569.14169,0.008825,0.03081,0.021986,0.03081
1761712897735052299,2569.239128,2569.227658,2569.205489,0.01147,0.033639,0.022169,0.033639
1761712897801919917,2569.305735,2569.291649,2569.269452,0.014086,0.036283,0.022197,0.036283
1761712897869176551,2569.372482,2569.355644,2569.333446,0.016837,0.039035,0.022198,0.039035
1761712897935012918,2569.439097,2569.41563,2569.393461,0.023467,0.045636,0.022169,0.045636
1761712898001477731,2569.505722,2569.479455,2569.457413,0.026267,0.048309,0.022042,0.048309
1761712898068138930,2569.572462,2569.543458,2569.52141,0.029004,0.051052,0.022048,0.051052
1761712898135209751,2569.639095,2569.607434,2569.585392,0.031661,0.053703,0.022042,0.053703
1761712898201891652,2569.705835,2569.671608,2569.649396,0.034227,0.056438,0.022212,0.056438
1761712898268445632,2569.772448,2569.731609,2569.709392,0.040839,0.063056,0.022217,0.063056
1761712898334951488,2569.839061,2569.795625,2569.773377,0.043437,0.065685,0.022248,0.065685
1761712898401759168,2569.905808,2569.859606,2569.901369,0.046202,0.004439,-0.041762,0.046202
1761712898468642425,2569.972429,2569.923627,2569.965558,0.048802,0.00687,-0.041932,0.048802
1761712898534986602,2570.03904,2569.9878,2570.029371,0.05124,0.00967,-0.04157,0.05124
1761712898601651993,2570.105783,2570.051568,2570.089365,0.054215,0.016418,-0.037797,0.054215
1761712898668393473,2570.172406,2570.111576,2570.153354,0.06083,0.019052,-0.041778,0.06083
1761712898735008918,2570.239026,2570.175564,2570.217351,0.063463,0.021675,-0.041787,0.063463
1761712898801652135,2570.305763,2570.239773,2570.281355,0.065989,0.024408,-0.041582,0.065989
1761712898868225440,2570.372379,2570.367561,2570.345423,0.004818,0.026956,0.022139,0.026956
1761712898935036609,2570.439,2570.427557,2570.405326,0.011443,0.033674,0.022231,0.033674
1761712899001781800,2570.50575,2570.491548,2570.469347,0.014202,0.036403,0.022201,0.036403
1761712899068769996,2570.572362,2570.555532,2570.533311,0.01683,0.039051,0.022222,0.039051
1761712899135185037,2570.639115,2570.619328,2570.597285,0.019787,0.041831,0.022044,0.041831
1761712899201933387,2570.705922,2570.683528,2570.6613,0.022394,0.044623,0.022228,0.044623
1761712899268169631,2570.772337,2570.747526,2570.725288,0.024811,0.047049,0.022238,0.047049
1761712899334816776,2570.839077,2570.807514,2570.785288,0.031563,0.053789,0.022226,0.053789
1761712899401433332,2570.905702,2570.871484,2570.849299,0.034218,0.056403,0.022185,0.056403
1761712899468434135,2570.972328,2570.935488,2570.913285,0.03684,0.059042,0.022202,0.059042
1761712899535178518,2571.039078,2570.999597,2570.977285,0.03948,0.061793,0.022312,0.061793
1761712899601324595,2571.105673,2571.063565,2571.041275,0.042108,0.064398,0.02229,0.064398
1761712899656936195,2571.172289,2571.127433,2571.165288,0.044856,0.007001,-0.037855,0.044856
1761712899734500626,2571.239036,2571.187242,2571.229275,0.051794,0.009761,-0.042033,0.051794
1761712899795483789,2571.305652,2571.251258,2571.29325,0.054394,0.012401,-0.041992,0.054394
1761712899868018988,2571.372272,2571.315241,2571.357258,0.057032,0.015014,-0.042018,0.057032
1761712899934895452,2571.439017,2571.379441,2571.421248,0.059575,0.017769,-0.041806,0.059575
1761712900001250628,2571.505631,2571.443419,2571.48123,0.062212,0.024401,-0.037811,0.062212
1761712900068015191,2571.572373,2571.567219,2571.545259,0.005154,0.027114,0.02196,0.027114
1761712900135138501,2571.638992,2571.63123,2571.609193,0.007762,0.029799,0.022037,0.029799
1761712900201319158,2571.70561,2571.695207,2571.673217,0.010403,0.032393,0.02199,0.032393
1761712900268162050,2571.772361,2571.759192,2571.737196,0.013168,0.035165,0.021996,0.035165
1761712900334637300,2571.838975,2571.82343,2571.801186,0.015545,0.037789,0.022244,0.037789
1761712900401868599,2571.905598,2571.883196,2571.861184,0.022401,0.044413,0.022012,0.044413
1761712900468204344,2571.972337,2571.947395,2571.925192,0.024942,0.047144,0.022202,0.047144
1761712900535149593,2572.038963,2572.011472,2571.989161,0.027491,0.049802,0.022311,0.049802
1761712900601687940,2572.105574,2572.075377,2572.053168,0.030196,0.052406,0.02221,0.052406
1761712900663255800,2572.172356,2572.139363,2572.117152,0.032992,0.055204,0.022212,0.055204
1761712900734576559,2572.238945,2572.199153,2572.177344,0.039791,0.061601,0.02181,0.061601
1761712900801517136,2572.305676,2572.263168,2572.241143,0.042508,0.064533,0.022025,0.064533
1761712900868242088,2572.372289,2572.327128,2572.369136,0.045161,0.003153,-0.042008,0.045161
1761712900934713147,2572.438905,2572.391356,2572.433138,0.047548,0.005766,-0.041782,0.047548
1761712901001730900,2572.505654,2572.455336,2572.497131,0.050317,0.008523,-0.041795,0.050317
