Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 13:40:51,3551,0,17,3969,793,4815,41.718,41.718,38.343,39.187,38.031,8,729,8,729,17,729,31,729,32,729,0,729,6,729,3,729,0,729,5,729,5,729,0,729
10-29-2025 13:40:52,3552,0,48,3969,793,4815,41.718,41.75,38.437,39.062,38.125,7,729,2,729,21,729,32,729,10,729,15,729,30,729,3,729,7,729,7,729,1,729,2,729
10-29-2025 13:40:53,3552,0,49,3969,793,4715,41.718,41.906,38.281,39.156,38.031,8,729,2,729,19,729,32,729,1,729,1,729,31,729,1,729,3,729,6,729,3,729,0,729
10-29-2025 13:40:54,3553,0,1,3971,793,4715,41.812,41.812,38.375,39.218,38.062,11,729,2,729,7,729,31,1497,2,729,0,729,26,729,1,729,21,729,7,729,2,729,0,729
10-29-2025 13:40:55,3554,0,3,3971,793,4715,41.937,41.937,38.343,39.062,38.031,13,729,6,729,33,1497,26,1497,1,729,0,729,0,729,1,729,13,729,13,729,3,729,0,729
10-29-2025 13:40:56,3556,0,0,3969,793,4815,41.843,41.843,38.375,39.093,38.093,24,1497,4,1497,13,1497,25,1497,8,1497,18,1497,0,1497,4,1497,5,1420,19,1420,22,1420,3,1420
10-29-2025 13:40:57,3556,0,0,3969,793,4715,41.687,41.687,38.25,39.156,38.093,18,729,3,729,34,729,11,729,2,729,7,729,1,729,0,729,1,729,19,729,24,729,14,729
10-29-2025 13:40:58,3554,0,0,3969,793,4715,41.906,41.906,38.375,39.25,38.093,21,729,5,729,16,729,24,729,2,729,3,729,0,729,3,729,1,729,18,729,24,729,0,729
10-29-2025 13:40:59,3555,0,0,3969,793,4715,41.781,41.781,38.406,39.125,38.125,25,729,4,729,10,729,29,729,2,729,2,729,1,729,2,729,1,729,17,729,27,729,0,729
10-29-2025 13:41:00,3556,0,0,3969,793,4815,41.781,41.781,38.406,39.156,38.062,33,729,5,729,15,729,17,729,3,729,3,729,0,729,1,729,0,729,18,729,24,729,0,729
10-29-2025 13:41:01,3558,0,49,3969,793,4815,41.937,41.937,38.375,39.125,38.093,15,1497,2,1497,15,1497,8,1497,7,729,23,729,15,729,23,729,2,729,18,729,22,729,0,729
10-29-2025 13:41:02,3557,0,34,3971,793,4715,41.718,41.718,38.406,39.25,38.062,12,729,2,729,18,729,0,729,7,729,5,729,27,729,12,729,0,729,18,729,22,729,0,729
10-29-2025 13:41:03,3558,0,33,3969,793,4715,41.75,41.75,38.406,39.156,37.968,11,1497,2,1497,1,1497,16,1497,0,729,7,729,26,729,13,729,0,729,18,729,21,729,0,729
10-29-2025 13:41:04,3558,0,47,3969,793,4715,41.875,41.875,38.531,39.125,38.0,7,729,2,729,0,729,18,729,10,729,5,729,18,729,17,729,9,729,13,729,21,729,3,729
10-29-2025 13:41:05,3559,0,0,3969,793,4715,41.968,41.968,38.375,39.218,38.031,9,729,1,729,0,1497,22,1497,10,729,15,729,21,729,11,729,18,729,16,729,21,729,1,729
10-29-2025 13:41:06,3560,0,0,3969,793,4815,41.875,41.875,38.343,39.156,38.156,11,1497,3,1497,1,1497,19,1497,7,729,7,729,4,729,4,729,16,729,36,729,23,729,0,729
10-29-2025 13:41:07,3561,0,0,3969,793,4715,41.687,41.781,38.375,39.156,38.093,8,729,2,729,1,729,18,729,8,729,2,729,3,729,5,729,18,729,13,729,42,729,2,729
10-29-2025 13:41:08,3560,0,0,3971,793,4715,41.812,41.812,38.5,39.218,38.062,8,729,2,729,1,729,19,729,5,729,6,729,2,729,3,729,18,729,0,729,55,729,0,729
10-29-2025 13:41:09,3563,0,0,3969,793,4815,41.906,41.906,38.281,39.281,38.062,18,729,4,729,0,729,18,729,6,729,7,729,8,729,4,729,15,729,3,729,52,729,5,729
10-29-2025 13:41:10,3561,0,5,3969,793,4815,42.093,42.093,38.406,39.406,38.031,9,1497,1,1497,3,1497,19,1497,3,729,3,729,4,729,3,729,14,729,1,729,55,729,3,729
10-29-2025 13:41:11,3562,0,0,3969,793,4715,41.781,41.781,38.468,39.156,38.156,8,729,0,729,4,729,18,729,2,729,4,729,3,729,2,729,13,729,1,729,53,729,7,729
10-29-2025 13:41:12,3562,0,49,3971,793,4715,41.812,41.812,38.437,39.218,38.218,7,729,0,729,3,729,18,729,0,729,3,729,4,729,2,729,12,729,4,729,54,729,6,729
10-29-2025 13:41:13,3561,0,47,3971,793,4815,42.031,42.031,38.437,39.343,38.062,11,1497,1,1497,2,1497,17,1497,3,729,2,729,4,729,7,729,11,729,9,729,51,729,9,729
10-29-2025 13:41:14,3559,0,33,3969,793,4815,41.656,41.656,38.468,39.156,38.125,41,729,5,729,6,729,19,729,12,729,11,729,4,729,8,729,6,729,3,729,18,729,25,729
10-29-2025 13:41:15,3559,0,0,3971,793,4715,41.812,41.812,38.531,39.218,38.156,33,729,13,729,5,729,18,729,1,729,0,729,1,729,0,729,4,729,2,729,13,729,27,729
10-29-2025 13:41:16,3559,0,0,3971,793,4715,41.781,41.781,38.343,39.218,38.156,14,729,34,729,9,729,14,729,0,729,1,729,0,729,2,729,10,729,1,729,9,729,25,729
10-29-2025 13:41:17,3560,0,0,3969,793,4715,42.031,42.031,38.437,39.343,38.125,11,729,34,729,18,729,4,729,1,729,0,729,0,729,1,729,2,729,19,729,2,729,26,729
10-29-2025 13:41:18,3560,0,0,3969,793,4715,41.75,41.75,38.437,39.187,38.062,14,729,18,1497,28,1497,13,1497,7,729,13,729,2,729,9,729,2,729,5,729,7,729,20,729
10-29-2025 13:41:19,3561,0,0,3969,793,4815,41.875,41.875,38.5,39.218,38.156,15,729,3,729,29,729,15,729,6,729,14,729,1,729,8,729,2,729,5,729,14,729,23,729
10-29-2025 13:41:20,3562,0,0,3969,793,4715,42.0,42.0,38.406,39.343,38.156,9,729,2,729,20,729,3,729,18,729,0,729,1,729,1,729,0,729,3,729,34,729,26,729
10-29-2025 13:41:21,3563,0,20,3969,793,4815,41.843,41.843,38.468,39.218,38.062,26,729,11,729,18,729,5,729,5,729,14,729,1,729,2,729,3,729,0,729,10,729,25,729
10-29-2025 13:41:22,3562,0,44,3969,793,4815,41.875,41.875,38.531,39.218,38.156,10,1497,33,1497,12,1497,11,1497,16,729,20,729,7,729,6,729,2,729,1,729,0,729,28,729
10-29-2025 13:41:23,3563,0,49,3969,793,4715,41.968,41.968,38.406,39.25,38.156,10,729,16,729,3,729,14,729,2,729,19,729,3,729,2,729,17,729,0,729,0,729,27,729
