Timestamp,RAM_Used_MB,SWAP_Used_MB,GPU_Load_%,Power_GPU_SOC_mW,Power_CPU_CV_mW,Power_VIN_mW,Temp_CPU,Temp_TJ,Temp_SOC0,Temp_SOC1,Temp_SOC2,CPU1_%,CPU1_MHz,CPU2_%,CPU2_MHz,CPU3_%,CPU3_MHz,CPU4_%,CPU4_MHz,CPU5_%,CPU5_MHz,CPU6_%,CPU6_MHz,CPU7_%,CPU7_MHz,CPU8_%,CPU8_MHz,CPU9_%,CPU9_MHz,CPU10_%,CPU10_MHz,CPU11_%,CPU11_MHz,CPU12_%,CPU12_MHz
10-29-2025 14:41:52,3741,0,0,3971,793,4815,42.562,42.562,39.031,39.812,38.781,11,729,7,1497,1,1497,1,1497,14,729,47,729,17,729,12,729,4,729,6,729,10,729,12,729
10-29-2025 14:41:53,3742,0,0,3971,793,4815,42.687,42.687,39.062,39.781,38.656,8,729,9,729,2,729,0,1497,19,729,56,729,4,729,8,729,17,729,1,729,2,729,1,729
10-29-2025 14:41:54,3742,0,0,3971,793,4815,42.5,42.5,39.125,39.875,38.687,9,729,2,729,2,729,0,729,18,729,44,729,10,729,14,729,16,729,3,729,16,729,6,729
10-29-2025 14:41:55,3742,0,0,3971,793,4715,42.593,42.593,39.156,39.812,38.718,10,729,5,729,2,729,0,729,0,729,53,729,10,729,17,729,2,729,0,729,1,729,16,729
10-29-2025 14:41:56,3741,0,0,3971,793,4815,42.562,42.562,39.156,39.875,38.75,11,1497,6,1497,5,1497,0,1497,1,729,56,729,7,729,18,729,1,729,0,729,1,729,16,729
10-29-2025 14:41:57,3741,0,32,3971,793,4815,42.843,42.843,39.062,39.937,38.656,10,1497,5,1497,3,1497,2,1497,12,729,55,729,5,729,7,729,3,729,4,729,4,729,16,729
10-29-2025 14:41:58,3743,0,14,3971,793,4815,42.718,42.562,39.031,39.875,38.656,15,729,9,729,1,729,1,729,19,729,54,729,6,729,7,729,2,1036,2,1036,12,1036,14,1036
10-29-2025 14:41:59,3743,0,48,3971,793,4815,42.531,42.593,39.156,39.812,38.687,8,806,4,806,1,806,2,806,12,729,35,729,21,729,18,729,13,729,3,729,6,729,6,729
10-29-2025 14:42:00,3744,0,49,3971,793,4715,42.468,42.468,39.031,39.875,38.656,8,729,0,729,0,729,3,729,20,729,33,729,23,729,8,729,14,729,0,729,0,729,0,729
10-29-2025 14:42:01,3743,0,2,3971,793,4715,42.531,42.531,39.031,39.812,38.656,32,729,5,729,1,729,4,729,10,729,11,729,25,729,7,729,23,729,2,729,2,729,1,729
10-29-2025 14:42:02,3744,0,2,3971,793,4815,42.781,42.781,39.062,39.875,38.718,36,1497,7,1497,2,1497,6,1497,4,729,15,729,11,729,6,729,19,729,13,729,3,729,8,729
10-29-2025 14:42:03,3745,0,0,3971,793,4815,42.406,42.406,39.093,39.875,38.718,10,729,5,729,5,729,33,1497,2,729,22,729,5,729,7,729,32,729,8,729,4,729,10,729
10-29-2025 14:42:04,3744,0,0,3971,793,4715,42.562,42.562,39.031,39.875,38.781,8,729,5,729,4,1497,33,1497,2,729,21,729,3,729,6,729,33,729,7,729,1,729,3,729
10-29-2025 14:42:05,3744,0,0,3971,793,4815,42.687,42.687,39.031,39.843,38.687,10,729,0,729,3,729,34,729,0,729,21,729,4,729,6,729,15,729,5,729,9,729,11,729
10-29-2025 14:42:06,3744,0,4,3971,793,4715,42.437,42.437,39.031,39.781,38.687,9,729,5,729,2,729,33,729,0,729,16,729,11,729,7,729,0,729,0,729,18,729,14,729
10-29-2025 14:42:07,3745,0,0,3971,793,4815,42.625,42.625,39.156,39.875,38.718,12,729,16,729,2,729,24,1497,7,729,6,729,25,729,4,729,11,729,16,729,19,729,13,729
10-29-2025 14:42:08,3744,0,49,3971,793,4715,42.562,42.562,39.125,39.843,38.656,7,729,33,729,1,729,1,729,2,729,3,729,24,729,8,729,1,729,0,729,19,729,13,729
10-29-2025 14:42:09,3744,0,47,3971,793,4715,42.468,42.468,39.156,40.0,38.687,8,729,8,729,1,729,31,729,0,729,21,729,1,729,9,729,0,729,0,729,19,729,13,729
10-29-2025 14:42:10,3744,0,17,3971,793,4815,42.468,42.468,39.062,39.812,38.75,13,729,10,729,2,729,34,729,3,729,20,729,3,729,7,729,1,729,0,729,19,729,13,729
10-29-2025 14:42:11,3745,0,32,3971,793,4815,42.687,42.687,39.156,39.812,38.718,9,1497,31,1497,1,1497,4,1497,3,1190,16,1190,12,1190,8,1190,3,883,13,883,19,883,14,883
10-29-2025 14:42:12,3744,0,0,3971,793,4715,42.781,42.781,39.0,39.937,38.718,13,729,13,729,6,729,24,1497,9,729,7,729,4,729,18,729,3,729,5,729,5,729,31,729
10-29-2025 14:42:13,3744,0,0,3971,793,4715,42.5,42.5,39.093,39.906,38.75,9,729,2,729,9,729,10,729,7,729,27,729,8,729,12,729,0,729,1,729,14,729,18,729
10-29-2025 14:42:14,3744,0,0,3969,793,4715,42.531,42.531,39.093,39.812,38.718,7,729,2,729,1,729,2,729,3,729,49,729,7,729,7,729,1,729,1,729,19,729,14,729
10-29-2025 14:42:15,3743,0,0,3971,793,4715,42.5,42.687,39.218,39.812,38.75,9,729,3,729,5,729,0,729,0,729,55,729,7,729,0,729,0,729,0,729,18,729,12,729
10-29-2025 14:42:16,3742,0,0,3971,793,4815,42.656,42.531,39.093,39.843,38.718,10,729,1,729,8,729,3,729,5,729,50,729,5,729,5,729,2,729,14,729,21,729,12,729
10-29-2025 14:42:17,3742,0,36,3971,793,4815,42.843,42.593,39.062,40.031,38.812,9,729,5,729,1,729,3,729,10,729,33,729,16,729,17,729,1,729,6,729,20,729,13,729
10-29-2025 14:42:18,3743,0,20,3971,793,4715,42.5,42.5,39.093,39.812,38.718,8,729,0,729,6,729,3,729,3,729,1,729,33,729,29,729,0,729,2,729,18,729,12,729
10-29-2025 14:42:19,3742,0,44,3971,793,4815,42.562,42.562,39.187,39.812,38.812,7,1497,2,1497,5,1497,4,1497,2,729,3,729,29,729,31,729,0,729,0,729,19,729,13,729
10-29-2025 14:42:20,3742,0,49,3971,793,4815,42.718,42.718,39.031,39.968,38.687,11,729,13,729,2,729,3,729,6,729,7,729,19,729,37,729,1,729,4,729,19,729,14,729
10-29-2025 14:42:22,3742,0,0,3971,793,4815,42.437,42.437,39.156,40.0,38.781,9,729,1,729,7,729,1,729,9,729,23,729,20,729,19,729,0,729,0,729,6,729,29,729
10-29-2025 14:42:23,3743,0,2,3971,793,4815,42.593,42.593,39.125,39.812,38.781,10,883,7,883,6,883,2,883,11,729,15,729,26,729,21,729,2,729,2,729,17,729,21,729
10-29-2025 14:42:24,3743,0,0,3971,793,4715,42.562,42.562,39.031,39.937,38.781,8,729,3,729,2,729,1,729,10,729,5,729,35,729,21,729,0,729,2,729,20,729,16,729
10-29-2025 14:42:25,3743,0,0,3971,793,4815,42.906,42.906,39.156,40.0,38.75,14,1497,2,1497,7,1497,13,1497,10,729,7,729,34,729,18,729,5,729,4,729,19,729,16,729
10-29-2025 14:42:26,3743,0,0,3971,793,4715,42.531,42.531,39.187,39.812,38.718,8,729,0,729,1,729,2,729,6,729,9,729,35,729,22,729,1,729,0,729,0,729,33,729
10-29-2025 14:42:27,3742,0,0,3971,793,4715,42.5,42.5,39.187,39.906,38.781,13,729,3,729,5,729,3,1497,10,729,9,729,33,729,21,729,33,729,10,729,0,729,32,729
10-29-2025 14:42:28,3745,0,0,3971,793,4815,42.687,42.687,39.062,39.843,38.75,14,729,7,1497,9,1497,5,1497,10,729,7,729,9,729,47,729,3,729,4,729,0,729,33,729
10-29-2025 14:42:29,3745,0,49,3971,793,4715,42.562,42.562,39.093,39.968,38.687,12,729,3,729,2,729,2,729,3,729,7,729,3,729,55,729,1,729,0,729,0,729,34,729
10-29-2025 14:42:30,3745,0,47,3971,793,4715,42.562,42.562,39.093,39.843,38.718,11,729,20,729,6,729,4,729,4,729,3,729,9,729,52,729,1,729,1,729,1,729,32,729
10-29-2025 14:42:31,3745,0,12,3971,793,4815,42.656,42.656,39.25,39.937,38.812,10,729,3,729,6,729,1,729,10,729,3,729,4,729,53,729,0,729,1,729,0,729,34,729
10-29-2025 14:42:32,3745,0,28,3971,793,4715,42.875,42.875,39.093,39.937,38.75,6,729,0,729,1,729,0,729,7,729,1,729,4,729,55,729,0,729,0,729,3,729,35,729
10-29-2025 14:42:33,3744,0,0,3971,793,4715,42.687,42.625,39.218,40.0,38.718,12,729,2,729,4,729,12,729,5,729,4,729,8,729,53,729,2,729,1,729,11,729,29,729
10-29-2025 14:42:34,3745,0,0,3971,793,4815,42.593,42.687,39.156,39.843,38.812,9,1497,3,1497,7,1497,12,1497,24,729,4,729,3,729,33,729,1,729,0,729,5,729,35,729
10-29-2025 14:42:35,3745,0,0,3971,793,4715,42.625,42.625,39.0,39.906,38.812,7,729,2,1497,0,1497,0,1497,56,729,0,729,5,729,3,729,0,729,0,729,5,729,33,729
10-29-2025 14:42:36,3745,0,0,3971,793,4715,42.718,42.718,39.093,40.031,38.781,9,729,3,729,6,729,3,729,58,729,3,729,3,729,3,729,0,729,0,729,5,729,34,729
10-29-2025 14:42:37,3745,0,0,3971,793,4815,43.0,43.0,39.125,39.812,38.75,9,729,5,729,5,729,2,729,55,729,3,729,2,729,0,729,0,729,1,729,5,729,35,729
10-29-2025 14:42:38,3747,0,0,3971,1190,4815,42.718,42.718,39.218,39.906,38.781,11,729,23,729,2,729,6,729,13,729,45,729,4,729,8,729,22,729,4,729,4,729,18,729
10-29-2025 14:42:39,3747,0,23,3969,793,4815,42.75,42.75,39.125,39.906,38.843,11,729,1,729,3,729,0,1497,5,729,55,729,7,729,3,729,38,729,3,729,1,729,6,729
10-29-2025 14:42:40,3748,0,5,3971,793,4815,42.687,42.687,39.062,40.0,38.781,10,729,0,729,1,729,1,729,2,729,53,729,10,729,1,729,36,729,2,729,0,729,6,729
10-29-2025 14:42:41,3748,0,52,3971,793,4715,42.562,42.562,39.156,39.906,38.781,9,729,1,729,0,729,2,729,3,729,29,729,25,729,8,729,37,729,0,729,0,729,6,729
10-29-2025 14:42:42,3747,0,0,3971,793,4715,42.531,42.531,39.25,39.906,38.781,9,729,0,729,0,729,0,729,14,729,12,729,18,729,21,729,37,729,1,729,1,729,6,729
10-29-2025 14:42:43,3749,0,2,3971,793,4815,42.687,42.687,39.031,39.968,38.75,14,729,3,729,18,1497,3,1497,20,729,15,729,18,729,14,729,38,729,10,729,7,729,6,729
10-29-2025 14:42:44,3748,0,0,3971,793,4715,42.531,42.531,39.125,40.031,38.781,12,729,2,729,1,729,1,729,19,729,41,729,4,729,1,729,36,729,0,729,2,729,7,729
10-29-2025 14:42:45,3748,0,0,3971,793,4715,42.625,42.625,39.218,39.843,38.781,10,729,2,729,2,729,1,729,5,729,55,729,0,729,1,729,38,729,4,729,0,729,8,729
10-29-2025 14:42:46,3749,0,0,3971,793,4715,42.625,42.625,39.25,39.906,38.781,10,729,1,729,3,729,1,729,0,729,55,729,1,729,1,729,36,729,0,729,1,729,7,729
10-29-2025 14:42:47,3748,0,0,3971,793,4815,42.843,42.843,39.156,39.968,38.812,11,729,15,729,12,729,4,729,0,729,54,729,0,729,0,729,23,729,6,729,3,729,11,729
10-29-2025 14:42:48,3747,0,0,3971,793,4815,42.625,42.625,39.156,40.125,38.75,19,729,14,729,5,729,6,729,4,729,52,729,1,729,3,729,17,729,7,729,0,729,5,729
10-29-2025 14:42:49,3748,0,0,3971,793,4815,42.718,42.718,39.218,39.875,38.843,25,729,7,729,5,729,5,729,0,729,54,729,0,729,0,729,19,729,0,729,0,729,5,729
10-29-2025 14:42:50,3748,0,47,3971,793,4715,42.75,42.75,39.281,39.875,38.906,28,729,3,729,4,729,2,729,0,729,55,729,0,729,2,729,19,729,5,729,0,729,5,729
10-29-2025 14:42:51,3750,0,43,3971,793,4815,42.718,42.718,39.125,39.968,38.75,17,729,18,729,15,729,10,729,3,729,25,729,9,729,26,729,21,729,4,729,5,729,1,729
10-29-2025 14:42:52,3749,0,25,3971,793,4815,42.875,42.875,39.125,40.031,38.781,15,729,3,1497,13,1497,6,1497,8,729,13,729,3,729,37,729,20,1497,0,1497,5,1497,1,1497
10-29-2025 14:42:53,3749,0,40,3971,793,4715,42.656,42.656,39.218,39.812,38.843,10,729,3,729,17,729,4,729,7,729,52,729,7,729,6,729,18,729,4,729,1,729,1,729
10-29-2025 14:42:54,3748,0,0,3971,793,4715,42.687,42.687,39.093,39.906,38.812,27,729,3,729,2,729,3,729,0,729,55,729,9,729,3,729,18,729,6,729,1,729,0,729
10-29-2025 14:42:55,3748,0,0,3971,793,4715,42.75,42.75,39.125,39.968,38.75,9,729,2,729,10,729,13,729,0,729,54,729,6,729,3,729,19,729,0,729,0,729,0,729
10-29-2025 14:42:56,3746,0,0,3971,793,4715,42.656,42.656,39.218,39.906,38.781,30,729,4,729,16,729,3,729,10,729,24,729,7,729,26,729,19,729,6,729,1,729,5,729
10-29-2025 14:42:57,3746,0,0,3971,793,4815,42.718,42.718,39.125,39.906,38.812,11,1420,1,1420,17,1420,3,1420,18,729,6,729,8,729,34,729,20,729,5,729,0,729,2,729
10-29-2025 14:42:58,3747,0,0,3971,793,4815,42.687,42.687,39.125,39.906,38.812,9,1420,4,1420,18,1420,0,1420,20,729,1,729,7,729,33,729,18,1420,2,1420,1,1420,4,1420
10-29-2025 14:42:59,3746,0,22,3971,793,4815,42.875,42.875,39.156,40.031,38.781,11,729,2,729,18,729,2,729,25,729,4,729,3,729,34,729,16,729,5,729,11,729,2,729
10-29-2025 14:43:00,3747,0,10,3971,793,4815,42.593,42.593,39.187,39.906,38.843,19,729,13,729,12,729,6,729,9,729,31,729,1,729,24,729,5,729,9,729,16,729,1,729
10-29-2025 14:43:01,3746,0,48,3971,793,4715,42.718,42.718,39.187,39.843,38.781,13,1497,2,1497,21,1497,4,1497,6,729,54,729,0,729,1,729,0,729,3,729,22,729,1,729
10-29-2025 14:43:02,3746,0,49,3971,793,4815,42.843,42.843,39.125,39.937,38.968,19,1497,2,1497,11,1497,2,1497,6,729,54,729,1,729,0,729,13,729,6,729,10,729,1,729
10-29-2025 14:43:03,3746,0,1,3971,793,4815,42.781,42.562,39.187,40.093,38.875,23,729,3,1497,4,1497,2,1497,7,729,53,729,2,729,5,729,19,729,3,729,6,729,3,729
10-29-2025 14:43:04,3747,0,4,3971,793,4815,42.906,42.906,39.156,39.906,38.843,14,729,13,729,15,1497,6,1497,4,729,50,729,6,729,1,729,1,729,2,729,20,729,3,729
10-29-2025 14:43:05,3746,0,0,3971,793,4715,42.656,42.656,39.375,39.843,38.781,9,729,1,729,18,1497,1,1497,2,729,54,729,5,729,0,729,13,729,3,729,15,729,2,729
10-29-2025 14:43:06,3744,0,0,3969,793,4715,42.562,42.562,39.125,39.906,38.812,15,729,2,729,3,729,16,1497,7,729,27,729,15,729,17,729,5,883,1,883,20,883,4,883
10-29-2025 14:43:07,3745,0,0,3971,793,4715,42.781,42.781,39.156,40.031,38.843,14,729,3,729,17,1497,6,1497,1,729,1,729,24,729,32,729,17,729,5,729,2,729,2,729
10-29-2025 14:43:08,3745,0,0,3969,793,4815,42.562,42.562,39.156,39.906,38.843,13,729,7,729,34,729,1,729,4,729,3,729,24,729,34,729,0,729,4,729,6,729,0,729
10-29-2025 14:43:09,3744,0,0,3969,793,4815,42.718,42.718,39.312,39.906,38.812,17,729,8,729,6,729,34,729,15,729,26,729,12,729,11,729,3,729,5,729,0,729,1,729
10-29-2025 14:43:10,3744,0,49,3969,793,4715,42.75,42.75,39.156,39.906,38.906,7,729,0,729,1,729,37,729,6,729,8,729,29,729,0,729,21,729,3,729,7,729,0,729
10-29-2025 14:43:11,3745,0,47,3969,793,4715,42.593,42.593,39.156,40.125,38.812,12,729,6,729,3,729,38,729,4,729,5,729,32,729,3,729,18,729,7,729,5,729,0,729
10-29-2025 14:43:12,3745,0,20,3971,793,4815,42.687,42.687,39.187,39.937,38.812,12,729,5,729,2,1497,37,1497,0,729,23,729,14,729,2,729,16,729,12,729,3,729,2,729
10-29-2025 14:43:13,3746,0,34,3969,793,4815,42.75,42.75,39.281,39.906,38.937,11,729,7,729,16,1497,29,1497,1,729,19,729,18,729,8,729,16,729,12,729,5,729,1,729
10-29-2025 14:43:14,3746,0,0,3969,793,4715,42.875,42.875,39.093,39.968,38.812,8,729,3,729,12,729,35,729,0,729,2,729,1,729,2,729,34,729,27,729,5,729,0,729
10-29-2025 14:43:15,3745,0,0,3971,793,4715,42.593,42.593,39.156,40.156,38.812,7,729,0,729,27,729,16,729,1,729,1,729,1,729,3,729,31,729,27,729,0,729,0,729
10-29-2025 14:43:16,3735,0,0,3971,793,4715,42.656,42.656,39.281,39.937,38.812,33,729,6,729,13,729,6,729,2,729,2,729,3,729,3,729,34,729,28,729,4,729,0,729
10-29-2025 14:43:17,3735,0,0,3971,793,4815,42.812,42.812,39.312,39.968,38.875,18,729,1,729,34,729,14,1497,3,729,3,729,6,729,2,729,29,729,27,729,6,729,0,729
10-29-2025 14:43:18,3734,0,0,3971,793,4815,42.75,42.75,39.187,40.093,38.843,9,729,2,729,26,729,13,729,5,729,3,729,32,729,2,729,2,729,25,729,2,729,0,729
10-29-2025 14:43:19,3732,0,34,3969,793,4815,42.656,42.656,39.25,39.875,38.843,9,729,2,729,37,729,4,729,9,729,1,729,35,729,2,729,2,729,21,729,5,729,1,729
